,NCTId,DesignAllocation,DesignMasking,DesignPrimaryPurpose,DesignTimePerspective,EnrollmentCount,HealthyVolunteers,IsFDARegulatedDevice,IsFDARegulatedDrug,LeadSponsorClass,PatientRegistry,SamplingMethod ,StudyType,Active Comparator,Experimental,No Intervention,Other_x,Placebo Comparator,Sham Comparator,Full Range,Inter-Quartile Range,Standard Deviation,Count of Participants,Count of Units,Geometric Mean,Least Squares Mean,Mean,Median,Number,AMBIG,FED_x,INDUSTRY_x,NETWORK_x,NIH_x,OTHER_x,OTHER_GOV_x,UNKNOWN,Behavioral,Biological,Combination Product,Device,Diagnostic Test,Dietary Supplement,Drug,Genetic,Other_y,Procedure,Radiation,FED_y,INDIV,INDUSTRY_y,NETWORK_y,NIH_y,OTHER_y,OTHER_GOV_y,Adult,Child,Older Adult
2970,NCT01402453,Randomized,None (Open Label),0,0,207,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2971,NCT01402674,Non-Randomized,None (Open Label),Treatment,0,269,No,0,0,OTHER,0,0,Interventional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2972,NCT01402817,N/A,None (Open Label),Treatment,0,19,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2973,NCT01402973,Randomized,Double,0,0,24,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2974,NCT01403233,Non-Randomized,None (Open Label),Treatment,0,10,Accepts Healthy Volunteers,0,0,INDUSTRY,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2975,NCT01403428,Randomized,None (Open Label),Treatment,0,0,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
2976,NCT01403584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,NCT01403649,Randomized,None (Open Label),Health Services Research,0,117175,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
2978,NCT01404858,0,0,0,Prospective,12800,Accepts Healthy Volunteers,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2979,NCT01404910,N/A,None (Open Label),Prevention,0,11,No,No,No,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2980,NCT01405001,0,0,0,Prospective,292,0,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2981,NCT01406366,0,0,0,Cross-Sectional,27,Accepts Healthy Volunteers,0,0,NETWORK,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2982,NCT01406886,Randomized,Single,Other,0,20,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2983,NCT01407146,0,0,0,Retrospective,2381,Accepts Healthy Volunteers,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2984,NCT01408017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,NCT01408147,Randomized,Single,Treatment,0,371,Accepts Healthy Volunteers,No,No,OTHER,0,0,Interventional,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2986,NCT01409681,0,0,0,Prospective,41,No,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2987,NCT01410084,Randomized,Single,Treatment,0,68,No,No,No,OTHER,0,0,Interventional,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2988,NCT01410669,Randomized,None (Open Label),Screening,0,305,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2989,NCT01410721,Randomized,Double,Treatment,0,241,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2990,NCT01411839,Randomized,Single,Treatment,0,40,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2991,NCT01411891,Randomized,None (Open Label),Prevention,0,100,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2992,NCT01412112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,NCT01412541,Randomized,Quadruple,Treatment,0,532,No,0,0,INDUSTRY,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2994,NCT01412866,Randomized,Single,Treatment,0,124,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2995,NCT01412918,Non-Randomized,Single,Treatment,0,21,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2996,NCT01413126,Randomized,None (Open Label),Treatment,0,15,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2997,NCT01413555,N/A,None (Open Label),Prevention,0,14889,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2998,NCT01414270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,NCT01414491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,NCT01415479,Randomized,None (Open Label),Screening,0,212,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3001,NCT01415570,0,0,0,Prospective,1050,No,0,0,OTHER,0,Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3002,NCT01416467,0,0,0,Other,3,No,No,No,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
3003,NCT01416766,Randomized,Single,Health Services Research,0,196,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3004,NCT01416948,Randomized,Quadruple,Treatment,0,32,No,0,0,OTHER,0,0,Interventional,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3005,NCT01417182,N/A,None (Open Label),Screening,0,5,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3006,NCT01417286,N/A,None (Open Label),Treatment,0,69,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
3007,NCT01418014,0,0,0,Prospective,678,Accepts Healthy Volunteers,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
3008,NCT01418976,N/A,None (Open Label),Treatment,0,11,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3009,NCT01419223,0,0,0,Prospective,30,No,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3010,NCT01419613,Randomized,None (Open Label),Supportive Care,0,68,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3011,NCT01419652,Randomized,None (Open Label),Treatment,0,351,No,0,0,OTHER,0,0,Interventional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
3012,NCT01419769,N/A,None (Open Label),Treatment,0,30,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3013,NCT01420016,Randomized,None (Open Label),Health Services Research,0,7914,Accepts Healthy Volunteers,No,No,OTHER,0,0,Interventional,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3014,NCT01421303,0,0,0,Prospective,80,No,0,0,INDUSTRY,0,Probability Sample,Observational,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3015,NCT01422135,Randomized,None (Open Label),Basic Science,0,24,Accepts Healthy Volunteers,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3016,NCT01422889,0,0,0,Prospective,1120,No,0,0,INDUSTRY,No,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3017,NCT01423383,0,0,0,Cross-Sectional,100000,Accepts Healthy Volunteers,0,0,INDIV,0,Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3018,NCT01423825,Randomized,Triple,Prevention,0,27,Accepts Healthy Volunteers,0,0,NIH,0,0,Interventional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3019,NCT01425099,N/A,None (Open Label),0,0,12,Accepts Healthy Volunteers,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3020,NCT01425476,Randomized,Double,Prevention,0,45,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3021,NCT01426555,Randomized,None (Open Label),Treatment,0,70,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3022,NCT01426919,0,0,0,Prospective,2011,No,0,0,INDUSTRY,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
3023,NCT01427400,Randomized,Triple,Treatment,0,128,No,0,0,OTHER,0,0,Interventional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3024,NCT01427673,Randomized,Single,Treatment,0,150,No,0,0,FED,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3025,NCT01428154,N/A,None (Open Label),Treatment,0,0,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3026,NCT01428258,Randomized,None (Open Label),Treatment,0,32,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
3027,NCT01428713,Randomized,None (Open Label),Treatment,0,17,No,0,0,OTHER,0,0,Interventional,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3028,NCT01428830,Randomized,None (Open Label),Treatment,0,524,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
3029,NCT01429077,Randomized,Quadruple,Treatment,0,36,No,0,0,OTHER,0,0,Interventional,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3030,NCT01431027,0,0,0,Prospective,45,No,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3031,NCT01431183,Randomized,Single,Health Services Research,0,3618,No,0,0,OTHER,0,0,Interventional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3032,NCT01431573,N/A,None (Open Label),Treatment,0,25,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3033,NCT01431742,N/A,None (Open Label),Treatment,0,0,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3034,NCT01431924,0,0,0,Retrospective,7779,No,0,0,INDUSTRY,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3035,NCT01433302,0,0,0,Prospective,21,No,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3036,NCT01433770,N/A,None (Open Label),0,0,0,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3037,NCT01434004,Randomized,None (Open Label),Other,0,58,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3038,NCT01434173,0,0,0,Retrospective,1299056,No,0,0,INDUSTRY,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3039,NCT01434771,0,0,0,Prospective,0,No,0,0,OTHER,No,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3040,NCT01435135,Randomized,Double,Prevention,0,162,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3041,NCT01435512,Randomized,Single,Treatment,0,135,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3042,NCT01435603,Randomized,Single,Supportive Care,0,331,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3043,NCT01435616,Randomized,Double,Treatment,0,1538,No,0,0,INDUSTRY,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3044,NCT01435941,0,0,0,Retrospective,11249,No,0,0,INDUSTRY,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3045,NCT01435954,0,0,0,Retrospective,13551,No,0,0,INDUSTRY,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3046,NCT01436214,N/A,None (Open Label),Treatment,0,60,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3047,NCT01436240,0,0,0,Prospective,112,No,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3048,NCT01436461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,NCT01436669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,NCT01437852,N/A,None (Open Label),Treatment,0,30,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3051,NCT01438307,Randomized,None (Open Label),Treatment,0,28,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3052,NCT01438775,N/A,None (Open Label),Treatment,0,192,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3053,NCT01439477,0,0,0,Prospective,763,Accepts Healthy Volunteers,0,0,OTHER,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3054,NCT01439750,Non-Randomized,None (Open Label),Treatment,0,13,No,No,Yes,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3055,NCT01439945,Randomized,Double,Supportive Care,0,289,No,0,0,OTHER,0,0,Interventional,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3056,NCT01440634,Randomized,None (Open Label),Treatment,0,347,No,0,0,OTHER,0,0,Interventional,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3057,NCT01440803,Randomized,Quadruple,Treatment,0,41,No,No,Yes,OTHER,0,0,Interventional,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3058,NCT01440907,Non-Randomized,None (Open Label),Health Services Research,0,201,No,0,0,OTHER,0,0,Interventional,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3059,NCT01441167,Non-Randomized,None (Open Label),Prevention,0,64,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3060,NCT01442389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,NCT01442493,Randomized,None (Open Label),Health Services Research,0,300,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3062,NCT01443078,N/A,None (Open Label),Treatment,0,42,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3063,NCT01443286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,NCT01443299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,NCT01443728,Randomized,Quadruple,Treatment,0,130,No,No,Yes,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
