,NCTId,AgreementOtherDetails,AgreementPISponsorEmployee,AgreementRestrictionType,AgreementRestrictiveAgreement,ArmGroupDescription,ArmGroupInterventionName,ArmGroupLabel,ArmGroupType,AvailIPDComment,AvailIPDId,AvailIPDType,AvailIPDURL,BaselineCategoryTitle,BaselineClassDenomCountGroupId,BaselineClassDenomCountValue,BaselineClassDenomUnits,BaselineClassTitle,BaselineDenomCountGroupId,BaselineDenomCountValue
203,NCT04476784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,NCT04474054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,NCT04469218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,NCT04466930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,NCT04455997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,NCT04455854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,NCT04450108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,NCT04437615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,NCT04422990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,NCT04419714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,NCT04409158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,NCT04403542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,NCT04400643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,NCT04394546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,NCT04388787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,NCT04388722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,NCT04386785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,NCT04378764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,NCT04377438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,NCT04338971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,NCT04335981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,NCT04332640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,NCT04330001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,NCT04324593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,NCT04320823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,NCT04319887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,NCT04318132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,NCT04314947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,NCT04314700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,NCT04313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,NCT04310566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,NCT04307446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,NCT04306744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,NCT04305119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,NCT04303273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,NCT04299386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,NCT04299009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,NCT04298359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,NCT04296773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,NCT04295499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,NCT04287036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,NCT04285541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,NCT04281940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,NCT04279522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,NCT04277455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,NCT04263532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,NCT04252183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,NCT04247581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,NCT04244357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,NCT04243369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,NCT04243239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,NCT04239885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,NCT04237207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,NCT04236869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,NCT04230486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,NCT04224155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,NCT04223609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,NCT04220060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,NCT04219891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,NCT04211441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,NCT04210622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,NCT04207749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,NCT04206839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,NCT04206384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,NCT04203745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,NCT04202419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,NCT04201340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,NCT04200898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,NCT04196907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,NCT04195581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,NCT04194307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,NCT04192630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,NCT04189913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,NCT04189081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,NCT04186806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,NCT04184973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,NCT04178720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,NCT04177771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,NCT04177212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,NCT04176965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,NCT04175340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,NCT04166032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,NCT04162652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,NCT04158466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,NCT04153292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,NCT04152642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,NCT04151992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,NCT04151290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,NCT04141007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,NCT04136158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,NCT04134286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,NCT04130490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,NCT04127188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,NCT04121754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,NCT04119609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,NCT04116879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,NCT04116866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,NCT04112784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,NCT04112628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,NCT04112134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,NCT04106934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,NCT04096495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,NCT04087395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,NCT04085328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,NCT04083742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,NCT04082078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,NCT04081727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,NCT04079842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,NCT04079816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,NCT04078490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,NCT04073823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,NCT04069585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,NCT04068818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,NCT04065659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,NCT04064606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,NCT04060524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,NCT04057105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,NCT04056494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,NCT04055519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,NCT04055324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,NCT04054401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,NCT04046627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,NCT04043234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,NCT04040933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,NCT04036747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,NCT04035161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,NCT04033315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,NCT04032977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,NCT04031989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,NCT04031976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,NCT04030702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,NCT04011826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,NCT04008836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,NCT04005586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,NCT04003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,NCT03999944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,NCT03997357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,NCT03996187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,NCT03995355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,NCT03992768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,NCT03991468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,NCT03972995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,NCT03971721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,NCT03969875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,NCT03967184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,NCT03964831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,NCT03953274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,NCT03950895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,NCT03949335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,NCT03944629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,NCT03942016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,NCT03941912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,NCT03934463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,NCT03934125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,NCT03931213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,NCT03925545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,NCT03920280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,NCT03918928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,NCT03912584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,NCT03911700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,NCT03898778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,NCT03897751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,NCT03897712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,NCT03895034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,NCT03888352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,NCT03872609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,NCT03872466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,NCT03871179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,NCT03864848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,NCT03864081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,NCT03862300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,NCT03858140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,NCT03851510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,NCT03839199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,NCT03835026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,NCT03812679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,NCT03805074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,NCT03799549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,NCT03790046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,NCT03789669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,NCT03788551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,NCT03782116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,NCT03779984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,NCT03771521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,NCT03771352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,NCT03764254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,NCT03748823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,NCT03748771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,NCT03748316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,NCT03748264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,NCT03736798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,NCT03730480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,NCT03729024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,NCT03728309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,NCT03716492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,NCT03713281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,NCT03708393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,NCT03706430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,NCT03704636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,NCT03700372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,NCT03700047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,NCT03696316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,NCT03692741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,NCT03685136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,NCT03682432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,NCT03681886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,NCT03681496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,NCT03678103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,NCT03677388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,NCT03670277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,NCT03663010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,NCT03642431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,NCT03641937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,NCT03631550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,NCT03628898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,NCT03617822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,NCT03614130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,NCT03613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,NCT03611101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,NCT03604900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,NCT03604562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,NCT03604432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,NCT03601182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,NCT03600194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,NCT03599271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,NCT03589911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,NCT03586167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,NCT03578302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,NCT03574259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,NCT03564366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,NCT03560141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,NCT03550807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,NCT03540576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,NCT03538561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,NCT03525704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,NCT03523208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,NCT03508778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,NCT03502200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,NCT03500341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,NCT03497910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,NCT03488849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,NCT03488238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,NCT03482297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,NCT03477370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,NCT03467204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,NCT03465514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,NCT03462576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,NCT03451786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,NCT03442842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,NCT03441971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,NCT03441880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,NCT03441477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,NCT03439189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,NCT03435224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,NCT03435211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,NCT03431883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,NCT03423251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,NCT03421145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,NCT03418545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,NCT03408444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,NCT03388138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,NCT03384381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,NCT03372434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,NCT03372343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,NCT03371160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,NCT03366194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,NCT03351192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,NCT03345121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,NCT03345017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,NCT03339388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,NCT03336944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,NCT03329794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,NCT03323515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,NCT03315117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,NCT03299933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,NCT03275532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,NCT03272308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,NCT03269097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,NCT03268356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,NCT03268265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,NCT03267134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,NCT03257410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,NCT03251079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,NCT03246503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,NCT03242148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,NCT03239574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,NCT03236519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,NCT03235791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,NCT03233945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,NCT03230877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,NCT03230747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,NCT03219567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,NCT03198988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
