,Rank,NCTId,LocationContactRole,LocationCountry,LocationFacility,LocationState,LocationStatus,LocationZip,MaximumAge,MinimumAge,NCTIdAlias,OfficialTitle,OrgClass,OrgFullName,OrgStudyId,OrgStudyIdDomain,OrgStudyIdLink,OrgStudyIdType,OtherEventAssessmentType,OtherEventNotes,OtherEventOrganSystem
0,115,['NCT03382418'],[],"['United States', 'United States', 'United States']","['Columbia P&S CRS', 'New York Blood Center CRS', 'Penn Prevention CRS']","['New York', 'New York', 'Pennsylvania']",[],"['10032-3732', '10065', '19104']",['50 Years'],['18 Years'],[],"['A Phase 1 Double-Blind, Randomized Clinical Trial to Evaluate the Safety and Immunogenicity of a Recombinant Oligomeric gp145 Clade C Env Protein (gp145 C.6980) in Healthy, HIV-1-Uninfected Adult Participants in the US']",['NIH'],['National Institute of Allergy and Infectious Diseases (NIAID)'],['HVTN 122'],[],[],[],[],[],[]
0,116,['NCT00054743'],[],"['United States', 'Uganda']","['National Institutes of Health Clinical Center, 9000 Rockville Pike', 'Joint Clinical Research Center (JCRC)']",['Maryland'],[],['20892'],[],['18 Years'],[],['Global Initiative to Characterize Differences in Antiretroviral Pharmacokinetics in HIV-Infected Populations'],['NIH'],['National Institutes of Health Clinical Center (CC)'],['030091'],[],[],[],[],[],[]
0,117,['NCT00730964'],[],['United States'],['GE Healthcare'],['New Jersey'],[],['08540'],[],['18 Years'],[],['A Post-marketing Surveillance Study of the Occurrence of Serious Adverse Reactions Among Patients Who Receive Optison in Routine Medical Practice'],['INDUSTRY'],['GE Healthcare'],['GE-191-003'],[],[],[],['Non-systematic Assessment'],[],"['Respiratory, thoracic and mediastinal disorders']"
0,118,['NCT02886689'],[],['France'],"['Central Hospital, Nancy']",[],[],[],['75 Years'],['3 Years'],[],"['C.O.R.P.U.S. : Observational Cohort of Active Rheumatoid Arthritis, Spondylarthropathy and Idiopathic Juvenile Arthritis in France']",['OTHER'],"['Central Hospital, Nancy, France']",['PCv1.6-12-11-05'],[],[],[],[],[],[]
0,119,['NCT00005455'],[],[],[],[],[],[],['100 Years'],[],[],[],['NIH'],"['National Heart, Lung, and Blood Institute (NHLBI)']",['4488'],[],[],[],[],[],[]
0,120,['NCT01150695'],[],"['United States', 'United States', 'United States', 'United States', 'United States']","['Emory Vaccine Center - The Hope Clinic', 'University of Iowa - Vaccine Research & Education Unit', 'University of Maryland School of Medicine - Center for Vaccine Development - Baltimore', 'Saint Louis University - Center for Vaccine Development', 'Baylor College of Medicine - Molecular Virology and Microbiology']","['Georgia', 'Iowa', 'Maryland', 'Missouri', 'Texas']",[],"['30030-1705', '52242-2600', '21201-1509', '63104-1015', '77030-3411']",['45 Years'],['18 Years'],[],"['A Phase II, Multi-Center, Double-Blind, Randomized Trial Comparing the Safety and Immunogenicity of a Francisella Tularensis Live Vaccine Strain (LVS) Vaccine Produced by DynPort Vaccine Company (DVC-LVS) to a LVS Vaccine in Use by the United States Army Medical Research Institute of Infectious Diseases (USAMRIID-LVS)']",['NIH'],['National Institute of Allergy and Infectious Diseases (NIAID)'],['08-0006'],[],[],[],[],[],[]
0,121,['NCT00245076'],[],['United States'],['Tobacco Control Research Branch'],['Maryland'],[],['20852'],[],['18 Years'],[],['Evaluation of the Impact of a Bulletin Board on a Web-Based Smoking Cessation Intervention'],['NIH'],['National Cancer Institute (NCI)'],['CDR0000450773'],[],[],[],[],[],[]
0,122,['NCT00935623'],[],['United States'],['WRAIR Clinical Trials Center'],['Maryland'],[],['20910'],['55 Years'],['18 Years'],[],['Development of a Safe and Reproducible Human Sporozoite Challenge Model for Plasmodium Vivax in Healthy Adults in the United States'],['FED'],['U.S. Army Medical Research and Development Command'],['WRAIR 1518'],[],[],[],[],[],[]
0,123,['NCT03688126'],"['Contact', 'Principal Investigator', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Principal Investigator', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Principal Investigator', 'Principal Investigator']","['United States', 'United States', 'United States', 'United States', 'United States']","['Northern California', 'Chicagoland', 'North Carolina', 'New England--Rhode Island', 'Houston']","['California', 'Illinois', 'North Carolina', 'Rhode Island', 'Texas']","['Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting']","['95616', '60304', '27157', '02906', '77030']",['79 Years'],['60 Years'],[],['U.S. Study to Protect Brain Health Through Lifestyle Intervention to Reduce Risk'],['OTHER'],['Wake Forest University Health Sciences'],['IRB00052881'],[],[],[],[],[],[]
0,124,['NCT02053506'],[],['United States'],['U.S. Army Research Institute of Environmental Medicine'],['Massachusetts'],[],['01760'],['45 Years'],['18 Years'],[],['Nutrition Support for Immune Recovery'],['FED'],['United States Army Research Institute of Environmental Medicine'],['13-10-H'],[],[],[],[],[],[]
0,125,['NCT03933215'],"['Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator']","['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['University of South Alabama', 'University of Arkansas for Medical Sciences', 'Regina Berkovich MD PhD INC', 'Mountain Neurological Research Center', 'Colorado Springs Neurological Associates, PC - Neurology', 'HCA Research Institute', 'Advanced Neurosciences Research', 'University of Miami', 'Suncoast Neuroscience and Associates, Inc.', 'The Roskamp Institute - Clinical Trials Division', 'Axiom Clinical Research of Florida', 'University of South Florida', 'Prairie Education & Research', 'Fort Wayne Neurological Center', 'College Park Family Care Center', 'Baptist Health Lexington', 'University of Kentucky - Department of Neurology', 'Neuro Institute of New England P.C.', 'Beth Israel Deaconess Medical Center, Inc.', 'The Elliot Lewis Center for Multiple Sclerosis Care, LLC', 'UMASS - Neurology', 'Henry Ford Health System', 'Memorial Healthcare', ""Dr. Steven Schechter's Office"", 'Minneapolis Clinic of Neurology - Neurology', 'Neurology Center of Las Vegas', 'NYU Langone Brooklyn - Brooklyn', 'Neurological Associates of Long Island, P.C.', 'The Trustee of Columbia University in the City of New York', 'Guilford Neurologic Associates', 'Insight Neuroscience LLC', 'Riverhills Neuroscience', 'Dayton Center for Neurological Disorders', 'University of Toledo - PARENT', 'MDH Research, LLC', 'Providence Neurological Specialties', 'Wills Eye Institute - Ocular Oncology Service - Wills Eye Institute', 'Temple University Hospital - Cardiology', 'Central Texas Neurology Consultants', 'Neurology Center of San Antonio', 'Fletcher Allen Health Care, Inc. - Hematology/Oncology Unit', 'Blacksburg Neurology, PC', 'Neurological Associates', 'VCU Medical Center - Pediatric Neurology', 'Sentara Ambulatory Care Center', 'MS Center of Evergreen']","['Alabama', 'Arkansas', 'California', 'Colorado', 'Colorado', 'Colorado', 'Colorado', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Illinois', 'Indiana', 'Kansas', 'Kentucky', 'Kentucky', 'Massachusetts', 'Massachusetts', 'Massachusetts', 'Massachusetts', 'Michigan', 'Michigan', 'Michigan', 'Minnesota', 'Nevada', 'New York', 'New York', 'New York', 'North Carolina', 'Ohio', 'Ohio', 'Ohio', 'Ohio', 'Ohio', 'Oregon', 'Pennsylvania', 'Pennsylvania', 'Texas', 'Texas', 'Vermont', 'Virginia', 'Virginia', 'Virginia', 'Virginia', 'Washington']","['Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting']","['36693', '72205', '90048', '81621', '80907', '80113', '80528', '33136', '33713', '34243', '33609', '33612', '62702', '46804', '66212', '40503', '40536', '02035', '02130-2075', '02481', '01655', '48202', '48867', '48322', '55422', '89128', '11220', '11042', '10032', '27405', '44811', '45212', '45459', '43614-2598', '43081', '97225', '19107', '19140', '78681', '78258', '05401', '24073', '23229', '23298-0211', '23456', '98034']",[],['18 Years'],[],['Cladribine Tablets: Observational Evaluation of Effectiveness and Patient-Reported Outcomes (PROs) in Suboptimally Controlled Patients Previously Taking Injectable Disease-Modifying Drugs (DMDs) for Relapsing Forms of Multiple Sclerosis (RMS) (CLICK-MS)'],['INDUSTRY'],['EMD Serono'],['MS700568_0078'],[],[],[],[],[],[]
0,126,['NCT03933202'],"['Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator']","['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['North Central Neurology Associates, P.C.', 'University of South Alabama', 'University of Arkansas for Medical Sciences', 'Fullerton Neurology and Headache Center', 'Regina Berkovich MD PhD INC', 'Colorado Springs Neurological Associates, PC - Neurology', 'HCA Research Institute', 'Advanced Neurosciences Research, LLC', 'Associated Neurologists of Southern Connecticut, PC', 'Neurology Associates, P. A.', 'University of Miami', 'Suncoast Neuroscience and Associates, Inc.', 'Axiom Clinical Research of Florida', 'University of South Florida', 'Northwest Neurology Ltd', 'Prairie Education & Research', 'Fort Wayne Neurological Center', 'College Park Family Care Center', 'Baptist Health Lexington', 'Northern Light Comprehensive Multiple Sclerosis Care Center', 'Neuro Institute of New England P.C.', 'The Elliot Lewis Center for Multiple Sclerosis Care', 'UMASS - Neurology', 'Detroit Clinical Research Center, PC', 'Memorial Healthcare', 'Neurology Center of Las Vegas', 'NYU Langone Brooklyn - Brooklyn', 'The Trustee of Columbia University in the City of New York', 'Guilford Neurologic Associates', 'Raleigh Neurology Associates', 'Insight Neuroscience LLC', 'Riverhills Neuroscience', 'Dayton Center for Neurological Disorders', 'University of Toledo - PARENT', 'Providence Neurological Specialties', 'Wills Eye Institute - Ocular Oncology Service - Wills Eye Institute', 'Vanderbilt University Medical Center', 'Baylor College of Medicine IRB', 'Central Texas Neurology Consultants', 'Neurology Center of San Antonio', ""Integrated Neurology Services - Dr. Simon Fishman's Office"", 'Blacksburg Neurology, PC', 'Meridian Clinical Research (Neurology)', 'Neurological Associates', 'VCU Medical Center - Pediatric Neurology', 'Multiple Sclerosis Center of Greater Washington', 'Sentara Ambulatory Care Center', 'MS Center of Evergreen', 'MultiCare Health System Institute for Research and Innovation - MultiCare Health System Institute for Research and', 'Ascension St. Francis Center for Neurological Disorders, S.C.']","['Alabama', 'Alabama', 'Arkansas', 'California', 'California', 'Colorado', 'Colorado', 'Colorado', 'Connecticut', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Illinois', 'Illinois', 'Indiana', 'Kansas', 'Kentucky', 'Maine', 'Massachusetts', 'Massachusetts', 'Massachusetts', 'Michigan', 'Michigan', 'Nevada', 'New York', 'New York', 'North Carolina', 'North Carolina', 'Ohio', 'Ohio', 'Ohio', 'Ohio', 'Oregon', 'Pennsylvania', 'Tennessee', 'Texas', 'Texas', 'Texas', 'Virginia', 'Virginia', 'Virginia', 'Virginia', 'Virginia', 'Virginia', 'Virginia', 'Washington', 'Washington', 'Wisconsin']","['Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting', 'Recruiting']","['35058', '36693', '72205', '92835', '90048', '80907', '80113', '80528', '06824', '32751', '33136', '33713', '33609', '33612', '60008', '62702', '46804', '66212', '40503', '04401', '02035', '02481', '01655', '48334', '48867', '89128', '11220', '10032', '27405', '27607-6010', '44811', '45212', '45459', '43614-2598', '97225', '19107', '37232', '77030', '78681', '78258', '22310', '24073', '23502', '23226', '23298-0211', '22182', '23456', '98034', '99202', '53215']",[],['18 Years'],[],['Cladribine Tablets: Observational Evaluation of Effectiveness and Patient-Reported Outcomes (PROs) in Suboptimally Controlled Patients Previously Taking Oral or Infusion Disease-Modifying Drugs (DMDs) for Relapsing Forms of Multiple Sclerosis (RMS) (MASTER-2)'],['INDUSTRY'],['EMD Serono'],['MS700568_0079'],[],[],[],[],[],[]
