,Rank,NCTId,PrimaryOutcomeMeasure,SecondaryIdDomain,ReferenceCitation,ReferencePMID,ReferenceType,RemovedCountry,ResponsiblePartyInvestigatorAffiliation,ResponsiblePartyInvestigatorFullName,ResponsiblePartyInvestigatorTitle,ResponsiblePartyOldNameTitle,ResponsiblePartyOldOrganization,ResponsiblePartyType,ResultsFirstPostDate,ResultsFirstPostDateType,ResultsFirstSubmitDate,ResultsFirstSubmitQCDate,RetractionPMID,RetractionSource,SamplingMethod
0,98,['NCT02069925'],"['Proportion of Participants with Duration of Untreated Psychosis (DUP)', 'Proportion of Participants with Duration of Untreated Psychosis DUP']",[],"['Annamalai A, Palmese LB, Chwastiak LA, Srihari VH, Tek C. High rates of obstructive sleep apnea symptoms among patients with schizophrenia. Psychosomatics. 2015 Jan-Feb;56(1):59-66. doi: 10.1016/j.psym.2014.02.009. Epub 2014 Mar 2.', 'Tek C, Palmese LB, Krystal AD, Srihari VH, DeGeorge PC, Reutenauer EL, Guloksuz S. The impact of eszopiclone on sleep and cognition in patients with schizophrenia and insomnia: a double-blind, randomized, placebo-controlled trial. Schizophr Res. 2014 Dec;160(1-3):180-5. doi: 10.1016/j.schres.2014.10.002. Epub 2014 Oct 29.', 'Tek C, Kucukgoncu S, Guloksuz S, Woods SW, Srihari VH, Annamalai A. Antipsychotic-induced weight gain in first-episode psychosis patients: a meta-analysis of differential effects of antipsychotic medications. Early Interv Psychiatry. 2016 Jun;10(3):193-202. doi: 10.1111/eip.12251. Epub 2015 May 12. Review.', 'Kline ER, DeTore NR, Keefe K, Seidman LJ, Srihari VH, Keshavan MS, Guyer M. Development and validation of the client engagement and service use scale: A pilot study. Schizophr Res. 2018 Nov;201:343-346. doi: 10.1016/j.schres.2018.05.006.', 'Kline E, Thomas L. Cultural factors in first episode psychosis treatment engagement. Schizophr Res. 2018 May;195:74-75. doi: 10.1016/j.schres.2017.08.035. Epub 2017 Aug 30.', 'van Schalkwyk GI, Davidson L, Srihari V. Too Late and Too Little: Narratives of Treatment Disconnect in Early Psychosis. Psychiatr Q. 2015 Dec;86(4):521-32. doi: 10.1007/s11126-015-9348-4.', 'Steiner JL, Anez-Nava L, Baranoski M, Cole R, Davidson L, Delphin-Rittmon M, Dike C, DiLeo PJ, Duman RS, Kirk T Jr, Krystal J, Malison RT, Rohrbaugh RM, Sernyak MJ, Srihari V, Styron T, Tebes JK, Woods S, Zonana H, Jacobs SC. The Connecticut Mental Health Center: Celebrating 50 Years of a Successful Partnership Between the State and Yale University. Psychiatr Serv. 2016 Dec 1;67(12):1286-1289. Epub 2016 Oct 3.', 'Foss-Feig JH, Adkinson BD, Ji JL, Yang G, Srihari VH, McPartland JC, Krystal JH, Murray JD, Anticevic A. Searching for Cross-Diagnostic Convergence: Neural Mechanisms Governing Excitation and Inhibition Balance in Schizophrenia and Autism Spectrum Disorders. Biol Psychiatry. 2017 May 15;81(10):848-861. doi: 10.1016/j.biopsych.2017.03.005. Epub 2017 Mar 14. Review.', 'Dixon LB, Goldman HH, Srihari VH, Kane JM. Transforming the Treatment of Schizophrenia in the United States: The RAISE Initiative. Annu Rev Clin Psychol. 2018 May 7;14:237-258. doi: 10.1146/annurev-clinpsy-050817-084934. Epub 2018 Jan 12.', 'Starc M, Murray JD, Santamauro N, Savic A, Diehl C, Cho YT, Srihari V, Morgan PT, Krystal JH, Wang XJ, Repovs G, Anticevic A. Schizophrenia is associated with a pattern of spatial working memory deficits consistent with cortical disinhibition. Schizophr Res. 2017 Mar;181:107-116. doi: 10.1016/j.schres.2016.10.011. Epub 2016 Oct 10.', 'Breitborde NJ, Kleinlein P, Srihari VH. Causality Orientations among Individuals with First-Episode Psychosis. Psychosis. 2014 Jun 1;6(2):177-180.', 'Hay RA, Roach BJ, Srihari VH, Woods SW, Ford JM, Mathalon DH. Equivalent mismatch negativity deficits across deviant types in early illness schizophrenia-spectrum patients. Biol Psychol. 2015 Feb;105:130-7. doi: 10.1016/j.biopsycho.2015.01.004. Epub 2015 Jan 17.', 'Guloksuz S, Li F, Tek C, Woods SW, McGlashan TH, Friis S, Srihari VH. Analyzing the Duration of Untreated Psychosis: Quantile Regression. JAMA Psychiatry. 2016 Oct 1;73(10):1094-1095. doi: 10.1001/jamapsychiatry.2016.2013.', 'Wasser T, Pollard J, Fisk D, Srihari V. First-Episode Psychosis and the Criminal Justice System: Using a Sequential Intercept Framework to Highlight Risks and Opportunities. Psychiatr Serv. 2017 Oct 1;68(10):994-996. doi: 10.1176/appi.ps.201700313. Epub 2017 Sep 1. Review.', 'Perez VB, Woods SW, Roach BJ, Ford JM, McGlashan TH, Srihari VH, Mathalon DH. Automatic auditory processing deficits in schizophrenia and clinical high-risk patients: forecasting psychosis risk with mismatch negativity. Biol Psychiatry. 2014 Mar 15;75(6):459-69. doi: 10.1016/j.biopsych.2013.07.038. Epub 2013 Sep 16.', 'Srihari VH, Tek C, Pollard J, Zimmet S, Keat J, Cahill JD, Kucukgoncu S, Walsh BC, Li F, Gueorguieva R, Levine N, Mesholam-Gately RI, Friedman-Yakoobian M, Seidman LJ, Keshavan MS, McGlashan TH, Woods SW. Reducing the duration of untreated psychosis and its impact in the U.S.: the STEP-ED study. BMC Psychiatry. 2014 Dec 4;14:335. doi: 10.1186/s12888-014-0335-3.', 'Srihari VH, Jani A, Gray M. Early Intervention for Psychotic Disorders: Building Population Health Systems. JAMA Psychiatry. 2016 Feb;73(2):101-2. doi: 10.1001/jamapsychiatry.2015.2821. Review.', 'Srihari VH. Working toward changing the Duration of Untreated Psychosis (DUP). Schizophr Res. 2018 Mar;193:39-40. doi: 10.1016/j.schres.2017.07.045. Epub 2017 Aug 3.', 'Mathis WS, Woods S, Srihari V. Blind Spots: Spatial analytics can identify nonrandom geographic variation in first episode psychosis program enrollments. Early Interv Psychiatry. 2018 Dec;12(6):1229-1234. doi: 10.1111/eip.12681. Epub 2018 Jun 21.', 'Kline E, Hendel V, Friedman-Yakoobian M, Mesholam-Gately RI, Findeisen A, Zimmet S, Wojcik JD, Petryshen TL, Woo TW, Goldstein JM, Shenton ME, Keshavan MS, McCarley RW, Seidman LJ. A comparison of neurocognition and functioning in first episode psychosis populations: do research samples reflect the real world? Soc Psychiatry Psychiatr Epidemiol. 2019 Mar;54(3):291-301. doi: 10.1007/s00127-018-1631-x. Epub 2018 Nov 28.']","['25023923', '25454802', '25962699', '29764759', '28864280', '25663602', '27691379', '28434615', '29328779', '27745755', '24976861', '25603283', '27580422', '28859587', '24050720', '25471062', '26747524', '28779850', '29927083', '30488086']","['background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background']",[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,99,['NCT03433131'],[],[],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,100,['NCT02746809'],"['Percentage of Participants With All-cause Mortality', 'Percentage of Participants With Stroke (Disabling)', 'Device Success Rate', 'The Percentage of Subjects With no More Than Mild Prosthetic Regurgitation at Early Post Procedure Echocardiogram']",[],[],[],[],[],[],[],[],[],[],['Sponsor'],"['December 29, 2017']",['Actual'],"['November 28, 2017']","['November 28, 2017']",[],[],[]
0,101,['NCT00328380'],['The primary endpoint in this study is the assessment of safety and tolerability of rifaximin 600 mg QD compared to placebo.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,102,['NCT04552535'],['Time on treatment with afatinib or chemotherapy during second line (2L)'],[],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],['Non-Probability Sample']
0,103,['NCT03293875'],"['HIV testing rates', 'Change in Sexual risk behaviors (questionnaire)', 'Change in Injection risk behaviors (questionnaire)']",[],[],[],[],[],['Lehigh University'],['Julia Lechuga'],['Assistant Professor'],[],[],['Principal Investigator'],[],[],[],[],[],[],[]
0,104,['NCT01235260'],"['The number and rate of cases of incident cancers (grouped as non melanoma skin cancer, all other invasive cancers combined, and site specific cancers) in patients who have used becaplermin and patients who have not used becaplermin.', 'The number and rate of deaths from cancer in patients who have used becaplermin and patients who have not used not used becaplermin.']","['Johnson & Johnson Pharmaceutical Research and Development, L.L.C.']",[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],['Probability Sample']
0,105,['NCT03390660'],"['Everbreastfeeding', 'Breastfeeding at 6 months']",[],[],[],[],[],['Old Dominion University'],['Qi Zhang'],['Associate Professor'],[],[],['Principal Investigator'],[],[],[],[],[],[],['Probability Sample']
0,106,['NCT00837499'],['Categorical Response Variables'],[],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],['Non-Probability Sample']
0,107,['NCT01629537'],['Clinician Administered PSTD Scale (CAPS)'],[],[],[],[],[],"['United States Naval Medical Center, San Diego']",['Steven Hanling'],"['Department of Psychaitry Research Director, Mental Health Directorate']",[],[],['Principal Investigator'],[],[],[],[],[],[],[]
0,108,['NCT00351741'],['Ventilator-free Days During the First 28 Days'],[],"['Salim A, Martin M. High-frequency percussive ventilation. Crit Care Med. 2005 Mar;33(3 Suppl):S241-5. Review.', 'Acute Respiratory Distress Syndrome Network, Brower RG, Matthay MA, Morris A, Schoenfeld D, Thompson BT, Wheeler A. Ventilation with lower tidal volumes as compared with traditional tidal volumes for acute lung injury and the acute respiratory distress syndrome. N Engl J Med. 2000 May 4;342(18):1301-8.', 'Chung KK, Wolf SE, Renz EM, Allan PF, Aden JK, Merrill GA, Shelhamer MC, King BT, White CE, Bell DG, Schwacha MG, Wanek SM, Wade CE, Holcomb JB, Blackbourne LH, Cancio LC. High-frequency percussive ventilation and low tidal volume ventilation in burns: a randomized controlled trial. Crit Care Med. 2010 Oct;38(10):1970-7. doi: 10.1097/CCM.0b013e3181eb9d0b.']","['15753734', '10793162', '20639746']","['background', 'background', 'derived']",[],['United States Army Institute of Surgical Research'],['Elsa Coates'],['Administrator'],[],[],['Principal Investigator'],"['December 28, 2010']",['Estimate'],"['July 16, 2010']","['November 30, 2010']",[],[],[]
0,109,['NCT01965561'],['Effectiveness at Stopping Distal Pulse'],[],[],[],[],[],['United States Army Institute of Surgical Research'],"['John F. Kragh, Jr, MD']","['Orthopedic Surgeon, Researcher']",[],[],['Principal Investigator'],"['October 7, 2015']",['Estimate'],"['September 1, 2015']","['September 1, 2015']",[],[],[]
0,110,['NCT01927835'],"['Frequency of severe local and systemic reactogenicity signs and symptoms', 'Frequency of adverse events (AEs)', 'Reports of serious adverse events (SAEs) throughout the active surveillance period', 'Measurements of laboratory measures of safety', 'Magnitude and breadth of HIV-specific binding antibody responses as assessed by multiplex assay', 'HIV-specific CD4+ and CD8+ T-cell response rates', 'Magnitude of HIV-specific CD4+ and CD8+ T-cell responses', 'Humoral and cellular vaccine responses for each vaccine regimen in South African men with low BMI and with high BMI', 'Humoral and cellular vaccine responses for each vaccine regimen in South African women with low BMI and with high BMI', 'Humoral and cellular responses to DNA prime followed by NYVAC+AIDSVAX B/E in U.S. adults compared to South African adults', 'Humoral and cellular responses to NYVAC prime followed by NYVAC+AIDSVAX B/E boost in U.S. adults compared to South African adults']",['DAIDS-ES ID'],[],[],[],"['South Africa', 'United States']",[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,111,['NCT01704235'],['The extent of symptom perception'],['OHSU'],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],['Probability Sample']
0,112,['NCT01306266'],['Headache Severity'],[],[],[],[],[],['Henry M. Jackson Foundation for the Advancement of Military Medicine'],['Marianne Spevak'],"['Manger, Office of Regulatory Affairs']",[],[],['Principal Investigator'],[],[],[],[],[],[],[]
0,113,['NCT00796315'],"['AUC of Doxylamine', 'Cmax of Doxylamine']",[],[],[],[],[],[],[],[],[],[],['Sponsor'],"['January 25, 2013']",['Estimate'],"['December 19, 2012']","['December 19, 2012']",[],[],[]
0,114,['NCT00005463'],[],[],"['Goldman L, Goldman PA, Williams LW, Weinstein MC. Cost-effectiveness considerations in the treatment of heterozygous familial hypercholesterolemia with medications. Am J Cardiol. 1993 Sep 30;72(10):75D-79D.', 'Hunink MG, Goldman L, Tosteson AN, Mittleman MA, Goldman PA, Williams LW, Tsevat J, Weinstein MC. The recent decline in mortality from coronary heart disease, 1980-1990. The effect of secular trends in risk factors and treatment. JAMA. 1997 Feb 19;277(7):535-42.', 'Tosteson AN, Weinstein MC, Hunink MG, Mittleman MA, Williams LW, Goldman PA, Goldman L. Cost-effectiveness of populationwide educational approaches to reduce serum cholesterol levels. Circulation. 1997 Jan 7;95(1):24-30.']","['8213502', '9032159', '8994412']","['background', 'background', 'background']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,115,['NCT03382418'],"['Frequency of severe local reactogenicity signs/symptoms', 'Frequency of severe systemic reactogenicity signs/symptoms', 'Frequency of adverse events (AEs)', 'Frequency of serious adverse events (SAEs) throughout the active surveillance period']",['DAIDS-ES Registry Number'],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,116,['NCT00054743'],[],[],"['Danner SA, Carr A, Leonard JM, Lehman LM, Gudiol F, Gonzales J, Raventos A, Rubio R, Bouza E, Pintado V, et al. A short-term study of the safety, pharmacokinetics, and efficacy of ritonavir, an inhibitor of HIV-1 protease. European-Australian Collaborative Ritonavir Study Group. N Engl J Med. 1995 Dec 7;333(23):1528-33.', 'Harris M, Durakovic C, Rae S, Raboud J, Fransen S, Shillington A, Conway B, Montaner JS. A pilot study of nevirapine, indinavir, and lamivudine among patients with advanced human immunodeficiency virus disease who have had failure of combination nucleoside therapy. J Infect Dis. 1998 Jun;177(6):1514-20.', 'Hoetelmans RM, Reijers MH, Weverling GJ, ten Kate RW, Wit FW, Mulder JW, Weigel HM, Frissen PH, Roos M, Jurriaans S, Schuitemaker H, de Wolf F, Beijnen JH, Lange JM. The effect of plasma drug concentrations on HIV-1 clearance rate during quadruple drug therapy. AIDS. 1998 Jul 30;12(11):F111-5.']","['7477167', '9607828', '9708400']","['background', 'background', 'background']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,117,['NCT00730964'],"[""The Frequency of Serious Adverse Reactions (SAR)'s Among Subjects Who Receive Optison (Causally Related to the Product)During Contrast Enhanced Echocardiography in Routine Clinical Practice.""]",[],[],[],[],[],[],[],[],[],[],['Sponsor'],"['June 12, 2012']",['Estimate'],"['April 5, 2012']","['May 9, 2012']",[],[],[]
0,118,['NCT02886689'],['Drug consumption'],[],[],[],[],[],"['Central Hospital, Nancy, France']","['GUILLEMIN Francis, MD']",['Professor'],[],[],['Principal Investigator'],[],[],[],[],[],[],['Non-Probability Sample']
0,119,['NCT00005455'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,120,['NCT01150695'],"['Safety: incidence of vaccine-associated serious adverse events (SAEs).', 'Immunogenicity: proportion of subjects that seroconvert (greater than or equal to 4-fold rise in antibody titer) as measured by a tularemia-specific microagglutination assay.', 'Safety: incidence of Grade 3 or 4 laboratory values.', 'Proportion of subjects that develop a positive ""take"" response, as assessed by the clinical site, defined as the development of an erythematous papule, vesicle, and/or eschar with or without underlying induration.']",[],"['Mulligan MJ, Stapleton JT, Keitel WA, Frey SE, Chen WH, Rouphael N, Edupuganti S, Beck A, Winokur PL, El Sahly HM, Patel SM, Atmar RL, Graham I, Anderson E, El-Kamary SS, Pasetti MF, Sztein MB, Hill H, Goll JB; DMID 08-0006 Tularemia Vaccine Study Group. Tularemia vaccine: Safety, reactogenicity, ""Take"" skin reactions, and antibody responses following vaccination with a new lot of the Francisella tularensis live vaccine strain - A phase 2 randomized clinical Trial. Vaccine. 2017 Aug 24;35(36):4730-4737. doi: 10.1016/j.vaccine.2017.07.024. Epub 2017 Jul 24.']",['28750854'],['derived'],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,121,['NCT00245076'],"['Abstinence for 7 consecutive days and 24 hours at 1, 3, and 6 months']",[],"['Stoddard JL, Augustson EM, Moser RP. Effect of adding a virtual community (bulletin board) to smokefree.gov: randomized controlled trial. J Med Internet Res. 2008 Dec 19;10(5):e53. doi: 10.2196/jmir.1124.']",['19097974'],['derived'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,122,['NCT00935623'],['Detection of erythrocytic stage P. vivax parasites by blood smear in volunteers during the 28 day period post challenge via the bites of five P. vivax-infected mosquitoes; Occurrence and intensity of solicited and unsolicited symptoms post challenge'],['USAMRMC'],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,123,['NCT03688126'],['Global cognitive function'],[],"['Ngandu T, Lehtisalo J, Solomon A, Levälahti E, Ahtiluoto S, Antikainen R, Bäckman L, Hänninen T, Jula A, Laatikainen T, Lindström J, Mangialasche F, Paajanen T, Pajala S, Peltonen M, Rauramaa R, Stigsdotter-Neely A, Strandberg T, Tuomilehto J, Soininen H, Kivipelto M. A 2 year multidomain intervention of diet, exercise, cognitive training, and vascular risk monitoring versus control to prevent cognitive decline in at-risk elderly people (FINGER): a randomised controlled trial. Lancet. 2015 Jun 6;385(9984):2255-63. doi: 10.1016/S0140-6736(15)60461-5. Epub 2015 Mar 12.']",['25771249'],['background'],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],[]
0,124,['NCT02053506'],['Skin barrier restoration'],[],[],[],[],[],['United States Army Research Institute of Environmental Medicine'],['Tracey Smith'],['Research Dietitian'],[],[],['Principal Investigator'],[],[],[],[],[],[],[]
0,125,['NCT03933215'],['Annualized Relapse Rate (ARR) (Prospective Assessment)'],[],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],['Non-Probability Sample']
0,126,['NCT03933202'],['Annualized Relapse Rate (ARR) (Prospective Assessment)'],[],[],[],[],[],[],[],[],[],[],['Sponsor'],[],[],[],[],[],[],['Non-Probability Sample']
0,127,['NCT00005171'],[],[],"['Flegal KM, Harlan WR, Landis JR. Secular trends in body mass index and skinfold thickness with socioeconomic factors in young adult men. Am J Clin Nutr. 1988 Sep;48(3):544-51.', 'Flegal KM, Harlan WR, Landis JR. Secular trends in body mass index and skinfold thickness with socioeconomic factors in young adult women. Am J Clin Nutr. 1988 Sep;48(3):535-43.', 'Landis JR, Flegal KM. A generalized Mantel-Haenszel analysis of the regression of blood pressure on blood lead using NHANES II data. Environ Health Perspect. 1988 Jun;78:35-41.', 'Harlan WR, Landis JR, Flegal KM, Davis CS, Miller ME. Secular trends in body mass in the United States, 1960-1980. Am J Epidemiol. 1988 Nov;128(5):1065-74.', 'Miller ME, Davis CS, Landis JR. The analysis of longitudinal polytomous data: generalized estimating equations and connections with weighted least squares. Biometrics. 1993 Dec;49(4):1033-44.', 'Basu S, Landis JR. Model-based estimation of population attributable risk under cross-sectional sampling. Am J Epidemiol. 1995 Dec 15;142(12):1338-43.', 'Kumanyika SK, Landis JR, Matthews YL, Weaver SL, Harlan LC, Harlan WR. Secular trends in blood pressure among adult blacks and whites aged 18-34 years in two body mass index strata, United States, 1960-1980. Am J Epidemiol. 1994 Jan 15;139(2):141-54.']","['3414569', '3414568', '3203643', '3275144', '8117899', '7503055', '8296781']","['background', 'background', 'background', 'background', 'background', 'background', 'background']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
