,Rank,NCTId,LargeDocDate,LargeDocFilename,LargeDocHasICF,LargeDocHasProtocol,LargeDocHasSAP,LargeDocLabel,LargeDocTypeAbbrev,LargeDocUploadDate,LastKnownStatus,LastUpdatePostDate,LastUpdatePostDateType,LastUpdateSubmitDate,LeadSponsorClass,LeadSponsorName,LocationCity,LocationContactEMail,LocationContactName,LocationContactPhone,LocationContactPhoneExt
0,589,['NCT02805777'],[],[],[],[],[],[],[],[],[],"['March 15, 2017']",['Actual'],"['March 13, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,590,['NCT02800057'],[],[],[],[],[],[],[],[],[],"['June 15, 2016']",['Estimate'],"['June 9, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,591,['NCT02799342'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,592,['NCT02799329'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,593,['NCT02795689'],[],[],[],[],[],[],[],[],[],"['May 19, 2017']",['Actual'],"['May 17, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,594,['NCT02787343'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,595,['NCT02784431'],[],[],[],[],[],[],[],[],[],"['January 27, 2020']",['Actual'],"['January 23, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,596,['NCT02771119'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 15, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,597,['NCT02764580'],[],[],[],[],[],[],[],[],[],"['May 6, 2016']",['Estimate'],"['May 5, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,598,['NCT02761759'],[],[],[],[],[],[],[],[],[],"['May 4, 2016']",['Estimate'],"['May 3, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,599,['NCT02756260'],[],[],[],[],[],[],[],[],[],"['August 9, 2018']",['Actual'],"['August 7, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,600,['NCT02746289'],[],[],[],[],[],[],[],[],[],"['October 21, 2016']",['Estimate'],"['October 20, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,601,['NCT02746120'],[],[],[],[],[],[],[],[],[],"['November 3, 2016']",['Estimate'],"['November 1, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,602,['NCT02719444'],[],[],[],[],[],[],[],[],[],"['March 15, 2017']",['Actual'],"['March 13, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,603,['NCT02716155'],[],[],[],[],[],[],[],[],[],"['May 16, 2017']",['Actual'],"['May 15, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,604,['NCT02712931'],[],[],[],[],[],[],[],[],[],"['March 18, 2016']",['Estimate'],"['March 17, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,605,['NCT02711254'],[],[],[],[],[],[],[],[],[],"['March 10, 2020']",['Actual'],"['March 6, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,606,['NCT02699021'],[],[],[],[],[],[],[],[],[],"['September 21, 2016']",['Estimate'],"['September 20, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,607,['NCT02698787'],[],[],[],[],[],[],[],[],[],"['April 16, 2019']",['Actual'],"['April 12, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,608,['NCT02698397'],[],[],[],[],[],[],[],[],[],"['September 6, 2018']",['Actual'],"['September 5, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,609,['NCT02697604'],[],[],[],[],[],[],[],[],[],"['February 28, 2017']",['Actual'],"['February 27, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,610,['NCT02686450'],[],[],[],[],[],[],[],[],[],"['April 20, 2016']",['Estimate'],"['April 19, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,611,['NCT02684110'],[],[],[],[],[],[],[],[],[],"['November 2, 2018']",['Actual'],"['October 31, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,612,['NCT02680964'],[],[],[],[],[],[],[],[],[],"['June 27, 2017']",['Actual'],"['June 26, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,613,['NCT02680860'],[],[],[],[],[],[],[],[],[],"['February 12, 2016']",['Estimate'],"['February 9, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,614,['NCT02662049'],[],[],[],[],[],[],[],[],[],"['January 25, 2016']",['Estimate'],"['January 20, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,615,['NCT02638883'],[],[],[],[],[],[],[],[],[],"['August 17, 2020']",['Actual'],"['August 14, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,616,['NCT02634996'],[],[],[],[],[],[],[],[],[],"['December 23, 2015']",['Estimate'],"['December 21, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,617,['NCT02634554'],[],[],[],[],[],[],[],[],[],"['May 17, 2019']",['Actual'],"['May 13, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,618,['NCT02634125'],[],[],[],[],[],[],[],[],[],"['July 14, 2016']",['Estimate'],"['July 13, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,619,['NCT02631213'],[],[],[],[],[],[],[],[],[],"['October 6, 2016']",['Estimate'],"['October 5, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,620,['NCT02626624'],[],[],[],[],[],[],[],[],[],"['June 5, 2019']",['Actual'],"['June 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,621,['NCT02624739'],[],[],[],[],[],[],[],[],[],"['July 10, 2018']",['Actual'],"['July 6, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,622,['NCT02622919'],[],[],[],[],[],[],[],[],[],"['March 13, 2019']",['Actual'],"['March 11, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,623,['NCT02599519'],[],[],[],[],[],[],[],[],[],"['December 13, 2016']",['Estimate'],"['December 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,624,['NCT02597296'],[],[],[],[],[],[],[],[],[],"['March 24, 2016']",['Estimate'],"['March 22, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,625,['NCT02596464'],[],[],[],[],[],[],[],[],[],"['November 4, 2015']",['Estimate'],"['November 2, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,626,['NCT02579486'],[],[],[],[],[],[],[],[],[],"['August 9, 2019']",['Actual'],"['August 8, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,627,['NCT02576210'],[],[],[],[],[],[],[],[],[],"['October 15, 2015']",['Estimate'],"['October 14, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,628,['NCT02561052'],[],[],[],[],[],[],[],[],[],"['May 11, 2017']",['Actual'],"['May 9, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,629,['NCT02553395'],[],[],[],[],[],[],[],[],[],"['October 14, 2015']",['Estimate'],"['October 13, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,630,['NCT02548429'],[],[],[],[],[],[],[],[],[],"['March 24, 2017']",['Actual'],"['March 21, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,631,['NCT02543814'],[],[],[],[],[],[],[],[],[],"['April 19, 2016']",['Estimate'],"['April 18, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,632,['NCT02540577'],[],[],[],[],[],[],[],[],[],"['March 15, 2016']",['Estimate'],"['March 13, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,633,['NCT02540564'],[],[],[],[],[],[],[],[],[],"['September 4, 2015']",['Estimate'],"['September 1, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,634,['NCT02535234'],[],[],[],[],[],[],[],[],[],"['November 8, 2016']",['Estimate'],"['November 6, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,635,['NCT02525783'],[],[],[],[],[],[],[],[],[],"['October 28, 2020']",['Actual'],"['October 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,636,['NCT02517645'],[],[],[],[],[],[],[],[],[],"['August 3, 2020']",['Actual'],"['July 31, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,637,['NCT02506400'],[],[],[],[],[],[],[],[],[],"['November 16, 2016']",['Estimate'],"['November 15, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,638,['NCT02495116'],[],[],[],[],[],[],[],[],[],"['February 17, 2017']",['Actual'],"['February 16, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,639,['NCT02480829'],[],[],[],[],[],[],[],[],[],"['May 7, 2019']",['Actual'],"['May 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,640,['NCT02474784'],[],[],[],[],[],[],[],[],[],"['June 18, 2015']",['Estimate'],"['June 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,641,['NCT02474771'],[],[],[],[],[],[],[],[],[],"['June 18, 2015']",['Estimate'],"['June 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,642,['NCT02474758'],[],[],[],[],[],[],[],[],[],"['June 18, 2015']",['Estimate'],"['June 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,643,['NCT02458378'],[],[],[],[],[],[],[],[],[],"['January 5, 2016']",['Estimate'],"['January 4, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,644,['NCT02455063'],[],[],[],[],[],[],[],[],[],"['January 5, 2016']",['Estimate'],"['January 4, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,645,['NCT02441634'],[],[],[],[],[],[],[],[],[],"['April 18, 2019']",['Actual'],"['April 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,646,['NCT02436005'],[],[],[],[],[],[],[],[],[],"['August 13, 2015']",['Estimate'],"['August 10, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,647,['NCT02430441'],[],[],[],[],[],[],[],[],[],"['April 30, 2015']",['Estimate'],"['April 29, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,648,['NCT02405871'],[],[],[],[],[],[],[],[],[],"['August 31, 2016']",['Estimate'],"['August 29, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,649,['NCT02403167'],[],[],[],[],[],[],[],[],[],"['July 23, 2015']",['Estimate'],"['July 21, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,650,['NCT02396914'],[],[],[],[],[],[],[],[],[],"['July 30, 2019']",['Actual'],"['July 29, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,651,['NCT02388425'],[],[],[],[],[],[],[],[],[],"['April 22, 2016']",['Estimate'],"['April 21, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,652,['NCT02383082'],[],[],[],[],[],[],[],[],[],"['March 9, 2015']",['Estimate'],"['March 6, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,653,['NCT02380716'],[],[],[],[],[],[],[],[],[],"['January 29, 2020']",['Actual'],"['January 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,654,['NCT02380014'],[],[],[],[],[],[],[],[],[],"['January 31, 2018']",['Actual'],"['January 30, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,655,['NCT02365545'],[],[],[],[],[],[],[],[],[],"['March 25, 2015']",['Estimate'],"['March 23, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,656,['NCT02365467'],[],[],[],[],[],[],[],[],[],"['September 1, 2020']",['Actual'],"['August 25, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,657,['NCT02364375'],[],[],[],[],[],[],[],[],[],"['November 8, 2016']",['Estimate'],"['November 6, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,658,['NCT02353377'],[],[],[],[],[],[],[],[],[],"['September 4, 2020']",['Actual'],"['September 2, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,659,['NCT02343068'],[],[],[],[],[],[],[],[],[],"['December 15, 2016']",['Estimate'],"['December 14, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,660,['NCT02340832'],[],[],[],[],[],[],[],[],[],"['January 21, 2016']",['Estimate'],"['January 20, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,661,['NCT02327598'],[],[],[],[],[],[],[],[],[],"['December 8, 2015']",['Estimate'],"['December 5, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,662,['NCT02325609'],[],[],[],[],[],[],[],[],[],"['March 4, 2016']",['Estimate'],"['March 3, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,663,['NCT02322840'],[],[],[],[],[],[],[],[],[],"['June 19, 2020']",['Actual'],"['June 18, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,664,['NCT02312141'],[],[],[],[],[],[],[],[],[],"['September 25, 2015']",['Estimate'],"['September 23, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,665,['NCT02300974'],[],[],[],[],[],[],[],[],[],"['December 15, 2015']",['Estimate'],"['December 14, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,666,['NCT02289534'],[],[],[],[],[],[],[],[],[],"['February 15, 2016']",['Estimate'],"['February 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,667,['NCT02284321'],[],[],[],[],[],[],[],[],[],"['December 6, 2018']",['Actual'],"['December 4, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,668,['NCT02283125'],[],[],[],[],[],[],[],[],[],"['March 11, 2020']",['Actual'],"['March 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,669,['NCT02280577'],[],[],[],[],[],[],[],[],[],"['June 24, 2015']",['Estimate'],"['June 22, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,670,['NCT02275624'],[],[],[],[],[],[],[],[],[],"['May 12, 2015']",['Estimate'],"['May 11, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,671,['NCT02272114'],[],[],[],[],[],[],[],[],[],"['February 4, 2015']",['Estimate'],"['February 2, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,672,['NCT02271087'],[],[],[],[],[],[],[],[],[],"['November 8, 2016']",['Estimate'],"['November 6, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,673,['NCT02268227'],[],[],[],[],[],[],[],[],[],"['October 20, 2014']",['Estimate'],"['October 17, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,674,['NCT02255539'],[],[],[],[],[],[],[],[],[],"['April 3, 2015']",['Estimate'],"['April 1, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,675,['NCT02239263'],[],[],[],[],[],[],[],[],[],"['May 18, 2015']",['Estimate'],"['May 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,676,['NCT02231034'],[],[],[],[],[],[],[],[],[],"['March 11, 2015']",['Estimate'],"['March 10, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,677,['NCT02223663'],[],[],[],[],[],[],[],[],[],"['April 5, 2018']",['Actual'],"['April 3, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,678,['NCT02218450'],[],[],[],[],[],[],[],[],[],"['December 10, 2014']",['Estimate'],"['December 9, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,679,['NCT02195362'],[],[],[],[],[],[],[],[],[],"['July 21, 2014']",['Estimate'],"['July 18, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,680,['NCT02195128'],[],[],[],[],[],[],[],[],[],"['October 2, 2015']",['Estimate'],"['September 30, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,681,['NCT02191800'],[],[],[],[],[],[],[],[],[],"['March 18, 2020']",['Actual'],"['March 16, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,682,['NCT02187458'],[],[],[],[],[],[],[],[],[],"['August 7, 2014']",['Estimate'],"['August 6, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,683,['NCT02167880'],[],[],[],[],[],[],[],[],[],"['May 21, 2019']",['Actual'],"['May 19, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,684,['NCT02166073'],[],[],[],[],[],[],[],[],[],"['July 3, 2015']",['Estimate'],"['July 1, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,685,['NCT02142465'],[],[],[],[],[],[],[],[],[],"['May 20, 2014']",['Estimate'],"['May 19, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,686,['NCT02142374'],[],[],[],[],[],[],[],[],[],"['May 20, 2014']",['Estimate'],"['May 19, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,687,['NCT02142023'],[],[],[],[],[],[],[],[],[],"['June 19, 2018']",['Actual'],"['June 18, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,688,['NCT02141334'],[],[],[],[],[],[],[],[],[],"['February 23, 2017']",['Actual'],"['February 17, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,689,['NCT02134236'],[],[],[],[],[],[],[],[],[],"['May 9, 2014']",['Estimate'],"['May 7, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,690,['NCT02124538'],[],[],[],[],[],[],[],[],[],"['April 28, 2014']",['Estimate'],"['April 25, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,691,['NCT02108275'],[],[],[],[],[],[],[],[],[],"['April 9, 2014']",['Estimate'],"['April 6, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,692,['NCT02089646'],[],[],[],[],[],[],[],[],[],"['December 10, 2014']",['Estimate'],"['December 9, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,693,['NCT02086812'],[],[],[],[],[],[],[],[],[],"['October 18, 2018']",['Actual'],"['October 16, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,694,['NCT02085174'],[],[],[],[],[],[],[],[],[],"['March 12, 2014']",['Estimate'],"['March 10, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,695,['NCT02082847'],[],[],[],[],[],[],[],[],[],"['March 10, 2014']",['Estimate'],"['March 6, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,696,['NCT02070601'],[],[],[],[],[],[],[],[],[],"['October 17, 2014']",['Estimate'],"['October 16, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,697,['NCT02036385'],[],[],[],[],[],[],[],[],[],"['January 15, 2014']",['Estimate'],"['January 13, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,698,['NCT02020447'],[],[],[],[],[],[],[],[],[],"['December 25, 2013']",['Estimate'],"['December 18, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,699,['NCT02006251'],[],[],[],[],[],[],[],[],[],"['July 13, 2015']",['Estimate'],"['July 9, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,700,['NCT02004249'],[],[],[],[],[],[],[],[],[],"['July 18, 2018']",['Actual'],"['July 16, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,701,['NCT02003105'],[],[],[],[],[],[],[],[],[],"['September 14, 2015']",['Estimate'],"['September 11, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,702,['NCT01989390'],[],[],[],[],[],[],[],[],[],"['November 21, 2013']",['Estimate'],"['November 14, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,703,['NCT01989377'],[],[],[],[],[],[],[],[],[],"['November 21, 2013']",['Estimate'],"['November 14, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,704,['NCT01988727'],[],[],[],[],[],[],[],[],[],"['April 18, 2016']",['Estimate'],"['April 14, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,705,['NCT01988025'],[],[],[],[],[],[],[],[],[],"['August 30, 2019']",['Actual'],"['August 27, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,706,['NCT01984151'],[],[],[],[],[],[],[],[],[],"['August 20, 2020']",['Actual'],"['August 18, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,707,['NCT01973621'],[],[],[],[],[],[],[],[],[],"['August 9, 2019']",['Actual'],"['August 8, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,708,['NCT01966211'],[],[],[],[],[],[],[],[],[],"['February 4, 2015']",['Estimate'],"['February 2, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,709,['NCT01957982'],[],[],[],[],[],[],[],[],[],"['June 20, 2014']",['Estimate'],"['June 18, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,710,['NCT01951131'],[],[],[],[],[],[],[],[],[],"['March 14, 2019']",['Actual'],"['March 13, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,711,['NCT01950767'],[],[],[],[],[],[],[],[],[],"['December 2, 2014']",['Estimate'],"['November 28, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,712,['NCT01940458'],[],[],[],[],[],[],[],[],[],"['July 16, 2015']",['Estimate'],"['July 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,713,['NCT01940211'],[],[],[],[],[],[],[],[],[],"['November 18, 2015']",['Estimate'],"['November 17, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,714,['NCT01937000'],[],[],[],[],[],[],[],[],[],"['August 12, 2019']",['Actual'],"['August 8, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,715,['NCT01936987'],[],[],[],[],[],[],[],[],[],"['December 18, 2015']",['Estimate'],"['December 17, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,716,['NCT01916083'],[],[],[],[],[],[],[],[],[],"['March 11, 2020']",['Actual'],"['March 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,717,['NCT01906736'],[],[],[],[],[],[],[],[],[],"['July 16, 2015']",['Estimate'],"['July 15, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,718,['NCT01905241'],[],[],[],[],[],[],[],[],[],"['January 9, 2020']",['Actual'],"['January 6, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,719,['NCT01896141'],[],[],[],[],[],[],[],[],[],"['March 23, 2015']",['Estimate'],"['March 19, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,720,['NCT01894698'],[],[],[],[],[],[],[],[],[],"['February 23, 2016']",['Estimate'],"['February 22, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,721,['NCT01883557'],[],[],[],[],[],[],[],[],[],"['June 27, 2013']",['Estimate'],"['June 26, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,722,['NCT01882309'],[],[],[],[],[],[],[],[],[],"['March 23, 2015']",['Estimate'],"['March 19, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,723,['NCT01877369'],[],[],[],[],[],[],[],[],[],"['November 15, 2018']",['Actual'],"['November 12, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,724,['NCT01874925'],[],[],[],[],[],[],[],[],[],"['September 4, 2013']",['Estimate'],"['August 31, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,725,['NCT01867008'],[],[],[],[],[],[],[],[],[],"['March 26, 2019']",['Actual'],"['March 22, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,726,['NCT01859975'],[],[],[],[],[],[],[],[],[],"['August 31, 2015']",['Estimate'],"['August 28, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,727,['NCT01854879'],[],[],[],[],[],[],[],[],[],"['September 26, 2016']",['Estimate'],"['September 23, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,728,['NCT01847846'],[],[],[],[],[],[],[],[],[],"['November 8, 2016']",['Estimate'],"['November 6, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,729,['NCT01835769'],[],[],[],[],[],[],[],[],[],"['July 13, 2015']",['Estimate'],"['July 10, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,730,['NCT01835366'],[],[],[],[],[],[],[],[],[],"['July 3, 2015']",['Estimate'],"['July 1, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,731,['NCT01827488'],[],[],[],[],[],[],[],[],[],"['October 14, 2016']",['Estimate'],"['October 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,732,['NCT01820741'],[],[],[],[],[],[],[],[],[],"['March 29, 2013']",['Estimate'],"['March 28, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,733,['NCT01801995'],[],[],[],[],[],[],[],[],[],"['December 9, 2014']",['Estimate'],"['December 8, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,734,['NCT01801241'],[],[],[],[],[],[],[],[],[],"['January 9, 2020']",['Actual'],"['January 6, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,735,['NCT01795807'],[],[],[],[],[],[],[],[],[],"['May 14, 2018']",['Actual'],"['May 8, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,736,['NCT01795118'],[],[],[],[],[],[],[],[],[],"['February 20, 2013']",['Estimate'],"['February 17, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,737,['NCT01792869'],[],[],[],[],[],[],[],[],[],"['July 31, 2020']",['Actual'],"['July 30, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,738,['NCT01790867'],[],[],[],[],[],[],[],[],[],"['August 6, 2019']",['Actual'],"['August 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,739,['NCT01787981'],[],[],[],[],[],[],[],[],[],"['July 4, 2014']",['Estimate'],"['July 3, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,740,['NCT01777880'],[],[],[],[],[],[],[],[],[],"['July 1, 2016']",['Estimate'],"['June 30, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,741,['NCT01773941'],[],[],[],[],[],[],[],[],[],"['September 19, 2019']",['Actual'],"['September 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,742,['NCT01773265'],[],[],[],[],[],[],[],[],[],"['July 22, 2020']",['Actual'],"['July 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,743,['NCT01747265'],[],[],[],[],[],[],[],[],[],"['December 11, 2012']",['Estimate'],"['December 10, 2012']",[],['[Redacted]'],[],[],[],[],[]
0,744,['NCT01738230'],[],[],[],[],[],[],[],[],[],"['August 7, 2013']",['Estimate'],"['August 6, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,745,['NCT01738165'],[],[],[],[],[],[],[],[],[],"['April 30, 2020']",['Actual'],"['April 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,746,['NCT01733264'],[],[],[],[],[],[],[],[],[],"['October 25, 2013']",['Estimate'],"['October 23, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,747,['NCT01733251'],[],[],[],[],[],[],[],[],[],"['October 25, 2013']",['Estimate'],"['October 23, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,748,['NCT01724541'],[],[],[],[],[],[],[],[],[],"['July 29, 2020']",['Actual'],"['July 27, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,749,['NCT01721122'],[],[],[],[],[],[],[],[],[],"['January 7, 2014']",['Estimate'],"['January 6, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,750,['NCT01715454'],[],[],[],[],[],[],[],[],[],"['April 20, 2015']",['Estimate'],"['April 17, 2015']",[],['[Redacted]'],[],[],[],[],[]
0,751,['NCT01700764'],[],[],[],[],[],[],[],[],[],"['October 29, 2014']",['Estimate'],"['October 27, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,752,['NCT01697813'],[],[],[],[],[],[],[],[],[],"['May 16, 2014']",['Estimate'],"['May 14, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,753,['NCT01697774'],[],[],[],[],[],[],[],[],[],"['May 16, 2014']",['Estimate'],"['May 14, 2014']",[],['[Redacted]'],[],[],[],[],[]
0,754,['NCT01674400'],[],[],[],[],[],[],[],[],[],"['August 1, 2013']",['Estimate'],"['July 31, 2013']",[],['[Redacted]'],[],[],[],[],[]
0,755,['NCT01670006'],[],[],[],[],[],[],[],[],[],"['September 26, 2016']",['Estimate'],"['September 23, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,756,['NCT01662479'],[],[],[],[],[],[],[],[],[],"['May 4, 2017']",['Actual'],"['May 2, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,757,['NCT01660113'],[],[],[],[],[],[],[],[],[],"['February 6, 2013']",['Estimate'],"['February 5, 2013']",[],['[Redacted]'],[],[],[],[],[]
