,Rank,NCTId,ConditionAncestorTerm,ConditionBrowseBranchAbbrev,ConditionBrowseBranchName,ConditionBrowseLeafAsFound,ConditionBrowseLeafId,ConditionBrowseLeafName,ConditionBrowseLeafRelevance,ConditionMeshId,ConditionMeshTerm,DelayedPosting,DesignAllocation,DesignInterventionModel,DesignInterventionModelDescription,DesignMasking,DesignMaskingDescription,DesignObservationalModel,DesignPrimaryPurpose,DesignTimePerspective,DesignWhoMasked
0,108,['NCT00351741'],['Wounds and Injuries'],"['BC26', 'All']","['Wounds and Injuries', 'All Conditions']",['Burn'],"['M3908', 'M16268']","['Burns', 'Wounds and Injuries']","['high', 'low']",['D000002056'],['Burns'],[],['Randomized'],['Parallel Assignment'],[],['None (Open Label)'],[],[],['Treatment'],[],[]
0,109,['NCT01965561'],['Pathologic Processes'],"['BC23', 'All']","['Symptoms and General Pathology', 'All Conditions']",['Hemorrhage'],['M8139'],['Hemorrhage'],['high'],['D000006470'],['Hemorrhage'],[],['Randomized'],['Single Group Assignment'],[],['None (Open Label)'],[],[],['Other'],[],[]
0,110,['NCT01927835'],"['Lentivirus Infections', 'Retroviridae Infections', 'RNA Virus Infections', 'Virus Diseases', 'Sexually Transmitted Diseases, Viral', 'Sexually Transmitted Diseases', 'Immunologic Deficiency Syndromes', 'Immune System Diseases']","['BC01', 'All', 'BC02', 'BC20', 'BXS', 'BC23']","['Bacterial and Fungal Diseases', 'All Conditions', 'Viral Diseases', 'Immune System Diseases', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'Symptoms and General Pathology']",['HIV Infections'],"['M8866', 'M4951', 'M16833', 'M2103', 'M17223', 'M13609', 'M16105', 'M13732', 'M14141', 'M16516', 'M14938', 'M8782', 'M8783']","['Infection', 'Communicable Diseases', 'HIV Infections', 'Acquired Immunodeficiency Syndrome', 'Lentivirus Infections', 'Retroviridae Infections', 'Virus Diseases', 'RNA Virus Infections', 'Sexually Transmitted Diseases', 'Sexually Transmitted Diseases, Viral', 'Syndrome', 'Immunologic Deficiency Syndromes', 'Immune System Diseases']","['low', 'low', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000015658'],['HIV Infections'],[],['Randomized'],['Parallel Assignment'],[],['Quadruple'],[],[],['Prevention'],[],"['Participant', 'Care Provider', 'Investigator', 'Outcomes Assessor']"
0,111,['NCT01704235'],"['Uterine Neoplasms', 'Genital Neoplasms, Female', 'Urogenital Neoplasms', 'Neoplasms by Site', 'Neoplasms', 'Uterine Cervical Diseases', 'Uterine Diseases']","['BC04', 'BXS', 'All']","['Cancers and Other Neoplasms', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'All Conditions']",['Cervical Cancer'],"['M4413', 'M15925', 'M7528', 'M15898', 'M4408', 'M15922']","['Uterine Cervical Neoplasms', 'Uterine Neoplasms', 'Genital Neoplasms, Female', 'Urogenital Neoplasms', 'Uterine Cervical Diseases', 'Uterine Diseases']","['high', 'low', 'low', 'low', 'low', 'low']",['D000002583'],['Uterine Cervical Neoplasms'],[],[],[],[],[],[],['Ecologic or Community'],[],['Cross-Sectional'],[]
0,112,['NCT01306266'],"['Pain', 'Neurologic Manifestations', 'Headache Disorders, Secondary', 'Headache Disorders', 'Brain Diseases', 'Central Nervous System Diseases', 'Nervous System Diseases']","['BC23', 'All', 'BC10', 'BC04']","['Symptoms and General Pathology', 'All Conditions', 'Nervous System Diseases', 'Cancers and Other Neoplasms']","['Headache', 'Post-Traumatic Headache']","['M7934', 'M25256', 'M11649', 'M10987', 'M10890', 'M25245', 'M21113', 'M3786', 'M4325']","['Headache', 'Post-Traumatic Headache', 'Pain', 'Neurologic Manifestations', 'Neoplasm Metastasis', 'Headache Disorders, Secondary', 'Headache Disorders', 'Brain Diseases', 'Central Nervous System Diseases']","['high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000051298', 'D000006261']","['Post-Traumatic Headache', 'Headache']",[],['Randomized'],['Crossover Assignment'],[],['Double'],[],[],['Treatment'],[],"['Participant', 'Investigator']"
0,113,['NCT00796315'],"['Nose Diseases', 'Respiratory Tract Diseases', 'Otorhinolaryngologic Diseases', 'Respiratory Hypersensitivity', 'Hypersensitivity, Immediate', 'Hypersensitivity', 'Immune System Diseases', 'Infection']","['BC01', 'All', 'BC08', 'BC09', 'BC20']","['Bacterial and Fungal Diseases', 'All Conditions', 'Respiratory Tract (Lung and Bronchial) Diseases', 'Ear, Nose, and Throat Diseases', 'Immune System Diseases']","['Upper Respiratory Infection', 'Rhinitis', 'Allergic Rhinitis']","['M8866', 'M4951', 'M13561', 'M13632', 'M29132', 'M11187', 'M13560', 'M11544', 'M8601', 'M13550', 'M8603', 'M8783']","['Infection', 'Communicable Diseases', 'Respiratory Tract Infections', 'Rhinitis', 'Rhinitis, Allergic', 'Nose Diseases', 'Respiratory Tract Diseases', 'Otorhinolaryngologic Diseases', 'Hypersensitivity', 'Respiratory Hypersensitivity', 'Hypersensitivity, Immediate', 'Immune System Diseases']","['low', 'low', 'high', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000012141', 'D000012220', 'D000065631']","['Respiratory Tract Infections', 'Rhinitis', 'Rhinitis, Allergic']",[],['N/A'],['Single Group Assignment'],[],['None (Open Label)'],[],[],[],[],[]
0,114,['NCT00005463'],"['Hyperlipidemias', 'Dyslipidemias', 'Lipid Metabolism Disorders', 'Metabolic Diseases', 'Vascular Diseases', 'Arteriosclerosis', 'Arterial Occlusive Diseases']","['BC14', 'All', 'BC18', 'BC23']","['Heart and Blood Diseases', 'All Conditions', 'Nutritional and Metabolic Diseases', 'Symptoms and General Pathology']","['Coronary Heart Disease', 'Coronary Heart Disease', 'Coronary Disease', 'Heart Disease', 'Hypercholesterolemia']","['M5129', 'M18089', 'M5132', 'M8002', 'M8571', 'M9126', 'M8583', 'M8585', 'M24768', 'M25616', 'M10222', 'M15983', 'M3050', 'M3046']","['Coronary Artery Disease', 'Myocardial Ischemia', 'Coronary Disease', 'Heart Diseases', 'Hypercholesterolemia', 'Ischemia', 'Hyperlipidemias', 'Hyperlipoproteinemias', 'Dyslipidemias', 'Lipid Metabolism Disorders', 'Metabolic Diseases', 'Vascular Diseases', 'Arteriosclerosis', 'Arterial Occlusive Diseases']","['high', 'high', 'high', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000002318', 'D000006331', 'D000003327', 'D000003324', 'D000017202', 'D000006937']","['Cardiovascular Diseases', 'Heart Diseases', 'Coronary Disease', 'Coronary Artery Disease', 'Myocardial Ischemia', 'Hypercholesterolemia']",[],[],[],[],[],[],[],[],[],[]
0,115,['NCT03382418'],"['Lentivirus Infections', 'Retroviridae Infections', 'RNA Virus Infections', 'Virus Diseases', 'Sexually Transmitted Diseases, Viral', 'Sexually Transmitted Diseases', 'Immunologic Deficiency Syndromes', 'Immune System Diseases']","['BC01', 'All', 'BC02', 'BC20', 'BXS', 'BC23']","['Bacterial and Fungal Diseases', 'All Conditions', 'Viral Diseases', 'Immune System Diseases', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'Symptoms and General Pathology']",['HIV Infections'],"['M8866', 'M4951', 'M16833', 'M2103', 'M17223', 'M13609', 'M16105', 'M13732', 'M14141', 'M16516', 'M14938', 'M8782', 'M8783']","['Infection', 'Communicable Diseases', 'HIV Infections', 'Acquired Immunodeficiency Syndrome', 'Lentivirus Infections', 'Retroviridae Infections', 'Virus Diseases', 'RNA Virus Infections', 'Sexually Transmitted Diseases', 'Sexually Transmitted Diseases, Viral', 'Syndrome', 'Immunologic Deficiency Syndromes', 'Immune System Diseases']","['low', 'low', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000015658'],['HIV Infections'],[],['Randomized'],['Parallel Assignment'],[],['Quadruple'],[],[],['Prevention'],[],"['Participant', 'Care Provider', 'Investigator', 'Outcomes Assessor']"
0,116,['NCT00054743'],"['Lentivirus Infections', 'Retroviridae Infections', 'RNA Virus Infections', 'Virus Diseases', 'Sexually Transmitted Diseases, Viral', 'Sexually Transmitted Diseases', 'Immunologic Deficiency Syndromes', 'Immune System Diseases']","['BC01', 'All', 'BC02', 'BC20', 'BXS', 'BC23']","['Bacterial and Fungal Diseases', 'All Conditions', 'Viral Diseases', 'Immune System Diseases', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'Symptoms and General Pathology']",['HIV Infections'],"['M8866', 'M4951', 'M16833', 'M2103', 'M17223', 'M13609', 'M16105', 'M13732', 'M14141', 'M16516', 'M14938', 'M8782', 'M8783']","['Infection', 'Communicable Diseases', 'HIV Infections', 'Acquired Immunodeficiency Syndrome', 'Lentivirus Infections', 'Retroviridae Infections', 'Virus Diseases', 'RNA Virus Infections', 'Sexually Transmitted Diseases', 'Sexually Transmitted Diseases, Viral', 'Syndrome', 'Immunologic Deficiency Syndromes', 'Immune System Diseases']","['low', 'low', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000015658'],['HIV Infections'],[],[],[],[],[],[],[],['Treatment'],[],[]
0,117,['NCT00730964'],[],[],[],[],[],[],[],[],[],[],['N/A'],['Single Group Assignment'],[],['None (Open Label)'],[],[],[],[],[]
0,118,['NCT02886689'],"['Joint Diseases', 'Musculoskeletal Diseases', 'Bone Diseases, Infectious', 'Infection', 'Bone Diseases', 'Spinal Diseases', 'Rheumatic Diseases', 'Connective Tissue Diseases', 'Autoimmune Diseases', 'Immune System Diseases', 'Spondylarthropathies', 'Spondylarthritis', 'Psoriasis', 'Skin Diseases, Papulosquamous', 'Skin Diseases', 'Ankylosis']","['BC05', 'All', 'BC17', 'BC20', 'BC01', 'Rare']","['Muscle, Bone, and Cartilage Diseases', 'All Conditions', 'Skin and Connective Tissue Diseases', 'Immune System Diseases', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Arthritis', 'Arthritis, Psoriatic', 'Arthritis, Rheumatoid', 'Spondylitis', 'Spondylitis, Ankylosing']","['M3057', 'M16761', 'M3061', 'M3060', 'M14544', 'M14545', 'M21620', 'M9204', 'M10680', 'M8866', 'M4951', 'M3708', 'M3711', 'M14502', 'M13628', 'M4906', 'M5047', 'M3210', 'M8783', 'M21619', 'M13005', 'M14257', 'M18296', 'M2751', 'T5424']","['Arthritis', 'Arthritis, Psoriatic', 'Arthritis, Rheumatoid', 'Arthritis, Juvenile', 'Spondylitis', 'Spondylitis, Ankylosing', 'Spondylarthropathies', 'Joint Diseases', 'Musculoskeletal Diseases', 'Infection', 'Communicable Diseases', 'Bone Diseases', 'Bone Diseases, Infectious', 'Spinal Diseases', 'Rheumatic Diseases', 'Collagen Diseases', 'Connective Tissue Diseases', 'Autoimmune Diseases', 'Immune System Diseases', 'Spondylarthritis', 'Psoriasis', 'Skin Diseases', 'Skin Diseases, Papulosquamous', 'Ankylosis', 'Spondylarthropathy']","['high', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000013166', 'D000001168', 'D000001172', 'D000015535', 'D000013167']","['Spondylitis', 'Arthritis', 'Arthritis, Rheumatoid', 'Arthritis, Psoriatic', 'Spondylitis, Ankylosing']",[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,119,['NCT00005455'],"['Cardiovascular Diseases', 'Trypanosomiasis', 'Euglenozoa Infections', 'Protozoan Infections', 'Parasitic Diseases']","['BC14', 'All', 'BC03', 'BC01']","['Heart and Blood Diseases', 'All Conditions', 'Parasitic Diseases', 'Bacterial and Fungal Diseases']","['Heart Disease', 'Myocardial Diseases', 'Chagas Disease']","['M8002', 'M10737', 'M15690', 'M15687', 'M8866', 'M4951', 'M27260', 'M12971', 'M11768']","['Heart Diseases', 'Cardiomyopathies', 'Chagas Disease', 'Trypanosomiasis', 'Infection', 'Communicable Diseases', 'Euglenozoa Infections', 'Protozoan Infections', 'Parasitic Diseases']","['high', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low']","['D000014355', 'D000006331', 'D000009202']","['Chagas Disease', 'Heart Diseases', 'Cardiomyopathies']",[],[],[],[],[],[],[],[],[],[]
0,120,['NCT01150695'],"['Gram-Negative Bacterial Infections', 'Bacterial Infections']","['BC23', 'All', 'BC01', 'Rare']","['Symptoms and General Pathology', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Tularemia', 'Tularemia']","['M7047', 'M8866', 'M4951', 'M15739', 'M3303', 'M17832', 'T5769']","['Fever', 'Infection', 'Communicable Diseases', 'Tularemia', 'Bacterial Infections', 'Gram-Negative Bacterial Infections', 'Tularemia']","['low', 'low', 'low', 'high', 'low', 'low', 'high']",['D000014406'],['Tularemia'],[],['Randomized'],['Parallel Assignment'],[],['Double'],[],[],['Prevention'],[],"['Participant', 'Investigator']"
0,121,['NCT00245076'],[],[],[],[],[],[],[],[],[],[],[],[],[],['None (Open Label)'],[],[],['Prevention'],[],[]
0,122,['NCT00935623'],"['Protozoan Infections', 'Parasitic Diseases']","['BC03', 'All', 'BC01', 'Rare']","['Parasitic Diseases', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Malaria', 'Plasmodium Vivax Malaria', 'Malaria']","['M9863', 'M17718', 'M8866', 'M4951', 'M12971', 'M11768', 'T3576']","['Malaria', 'Malaria, Vivax', 'Infection', 'Communicable Diseases', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['high', 'high', 'low', 'low', 'low', 'low', 'high']","['D000008288', 'D000016780']","['Malaria', 'Malaria, Vivax']",[],['Non-Randomized'],['Single Group Assignment'],[],['None (Open Label)'],[],[],['Prevention'],[],[]
0,123,['NCT03688126'],"['Dementia', 'Brain Diseases', 'Central Nervous System Diseases', 'Nervous System Diseases', 'Tauopathies', 'Neurodegenerative Diseases', 'Neurocognitive Disorders', 'Mental Disorders']","['BXM', 'All', 'BC10', 'Rare']","['Behaviors and Mental Disorders', 'All Conditions', 'Nervous System Diseases', 'Rare Diseases']","[""Alzheimer's Disease""]","['M28292', 'M2466', 'M5487', 'M3786', 'M4325', 'M21586', 'M20142', 'M20420', 'M3396', 'M13056', 'T2198']","['Cognitive Dysfunction', 'Alzheimer Disease', 'Dementia', 'Brain Diseases', 'Central Nervous System Diseases', 'Tauopathies', 'Neurodegenerative Diseases', 'Neurocognitive Disorders', 'Mental Disorders', 'Psychotic Disorders', 'Familial Alzheimer Disease']","['low', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000000544'],['Alzheimer Disease'],[],['Randomized'],['Parallel Assignment'],[],['Triple'],"['The U.S. POINTER Coordinating Center (CC) is divided into two distinct entities: the Administrative and Clinical Operations CC and the Data CC. Investigators and staff within the Administrative and Clinical Operations CC will be masked to outcomes data. Investigators and staff within the Data CC will be unmasked to intervention assignment and outcomes. In the clinic, examiners, data entry staff, and the study clinician will be masked to intervention assignment.']",[],['Supportive Care'],[],"['Care Provider', 'Investigator', 'Outcomes Assessor']"
0,124,['NCT02053506'],[],[],[],[],[],[],[],[],[],[],['Non-Randomized'],['Parallel Assignment'],[],['Single'],[],[],['Supportive Care'],[],['Participant']
0,125,['NCT03933215'],"['Pathologic Processes', 'Demyelinating Autoimmune Diseases, CNS', 'Autoimmune Diseases of the Nervous System', 'Nervous System Diseases', 'Demyelinating Diseases', 'Autoimmune Diseases', 'Immune System Diseases']","['BC10', 'BC20', 'All', 'BC23']","['Nervous System Diseases', 'Immune System Diseases', 'All Conditions', 'Symptoms and General Pathology']","['Multiple Sclerosis', 'Sclerosis']","['M10643', 'M13998', 'M3210', 'M20682', 'M20678', 'M5492', 'M8783']","['Multiple Sclerosis', 'Sclerosis', 'Autoimmune Diseases', 'Demyelinating Autoimmune Diseases, CNS', 'Autoimmune Diseases of the Nervous System', 'Demyelinating Diseases', 'Immune System Diseases']","['high', 'high', 'low', 'low', 'low', 'low', 'low']","['D000009103', 'D000012598']","['Multiple Sclerosis', 'Sclerosis']",[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,126,['NCT03933202'],"['Pathologic Processes', 'Demyelinating Autoimmune Diseases, CNS', 'Autoimmune Diseases of the Nervous System', 'Nervous System Diseases', 'Demyelinating Diseases', 'Autoimmune Diseases', 'Immune System Diseases']","['BC10', 'BC20', 'All', 'BC23']","['Nervous System Diseases', 'Immune System Diseases', 'All Conditions', 'Symptoms and General Pathology']","['Multiple Sclerosis', 'Sclerosis']","['M10643', 'M13998', 'M3210', 'M20682', 'M20678', 'M5492', 'M8783']","['Multiple Sclerosis', 'Sclerosis', 'Autoimmune Diseases', 'Demyelinating Autoimmune Diseases, CNS', 'Autoimmune Diseases of the Nervous System', 'Demyelinating Diseases', 'Immune System Diseases']","['high', 'high', 'low', 'low', 'low', 'low', 'low']","['D000009103', 'D000012598']","['Multiple Sclerosis', 'Sclerosis']",[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,127,['NCT00005171'],[],"['BC14', 'All']","['Heart and Blood Diseases', 'All Conditions']",['Heart Disease'],['M8002'],['Heart Diseases'],['high'],"['D000002318', 'D000006331']","['Cardiovascular Diseases', 'Heart Diseases']",[],[],[],[],[],[],[],[],[],[]
0,128,['NCT01256164'],"['Pathologic Processes', 'Postoperative Complications']","['BC23', 'All']","['Symptoms and General Pathology', 'All Conditions']","['Hemorrhage', 'Postoperative Hemorrhage']","['M8139', 'M19705', 'M12648']","['Hemorrhage', 'Postoperative Hemorrhage', 'Postoperative Complications']","['high', 'high', 'low']","['D000006470', 'D000019106']","['Hemorrhage', 'Postoperative Hemorrhage']",[],['Randomized'],['Parallel Assignment'],[],['Single'],[],[],['Treatment'],[],['Participant']
0,129,['NCT03631472'],"['Bronchial Diseases', 'Respiratory Tract Diseases', 'Lung Diseases, Obstructive', 'Lung Diseases', 'Respiratory Tract Infections', 'Disease Attributes', 'Pathologic Processes', 'Pulmonary Disease, Chronic Obstructive']","['BC08', 'All', 'BC23', 'BC01']","['Respiratory Tract (Lung and Bronchial) Diseases', 'All Conditions', 'Symptoms and General Pathology', 'Bacterial and Fungal Diseases']","['Bronchitis', 'Chronic Bronchitis', 'Bronchitis']","['M3849', 'M22036', 'M2145', 'M3840', 'M13560', 'M9751', 'M9753', 'M8866', 'M4951', 'M13561', 'M21284', 'M22033']","['Bronchitis', 'Bronchitis, Chronic', 'Acute Disease', 'Bronchial Diseases', 'Respiratory Tract Diseases', 'Lung Diseases', 'Lung Diseases, Obstructive', 'Infection', 'Communicable Diseases', 'Respiratory Tract Infections', 'Disease Attributes', 'Pulmonary Disease, Chronic Obstructive']","['high', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000001991', 'D000029481', 'D000000208']","['Bronchitis', 'Bronchitis, Chronic', 'Acute Disease']",[],['N/A'],['Single Group Assignment'],['Treatment with RheOx'],['None (Open Label)'],[],[],['Treatment'],[],[]
0,130,['NCT03699709'],"['Diabetes Mellitus', 'Glucose Metabolism Disorders', 'Metabolic Diseases', 'Endocrine System Diseases']","['BC18', 'BC19', 'All']","['Nutritional and Metabolic Diseases', 'Gland and Hormone Related Diseases', 'All Conditions']","['Diabetes Mellitus, Type 2']","['M5698', 'M5702', 'M10222', 'M23990', 'M6445']","['Diabetes Mellitus', 'Diabetes Mellitus, Type 2', 'Metabolic Diseases', 'Glucose Metabolism Disorders', 'Endocrine System Diseases']","['low', 'high', 'low', 'low', 'low']",['D000003924'],"['Diabetes Mellitus, Type 2']",[],['Randomized'],['Parallel Assignment'],['Randomization to one of two arms: intervention or control group'],['None (Open Label)'],[],[],['Health Services Research'],[],[]
0,131,['NCT00237263'],"['Parkinsonian Disorders', 'Basal Ganglia Diseases', 'Brain Diseases', 'Central Nervous System Diseases', 'Nervous System Diseases', 'Movement Disorders', 'Neurodegenerative Diseases']","['BC10', 'All', 'BC04', 'BC17']","['Nervous System Diseases', 'All Conditions', 'Cancers and Other Neoplasms', 'Skin and Connective Tissue Diseases']","[""Parkinson's Disease""]","['M11796', 'M21078', 'M24190', 'M14941', 'M3355', 'M3786', 'M4325', 'M10612', 'M20142']","['Parkinson Disease', 'Parkinsonian Disorders', 'Ganglion Cysts', 'Synovial Cyst', 'Basal Ganglia Diseases', 'Brain Diseases', 'Central Nervous System Diseases', 'Movement Disorders', 'Neurodegenerative Diseases']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000010300'],['Parkinson Disease'],[],['Non-Randomized'],['Single Group Assignment'],[],['None (Open Label)'],[],[],['Treatment'],[],[]
