NCTId,Attribute,Value
NCT01132807,Biological,1
NCT01132807,Drug,1
NCT01132807,Procedure,1
NCT01132807,Radiation,1
NCT01132820,Drug,1
NCT01132820,Other,1
NCT01132846,Drug,1
NCT01132846,Other,1
NCT01132950,Behavioral,1
NCT01132950,Other,1
NCT01133028,Behavioral,1
NCT01133106,Behavioral,1
NCT01133106,Other,1
NCT01133132,Behavioral,1
NCT01133132,Other,1
NCT01133171,Behavioral,1
NCT01133210,Drug,1
NCT01133210,Other,1
NCT01133275,Drug,1
NCT01133366,Drug,1
NCT01133379,Device,1
NCT01133405,Drug,1
NCT01133418,Other,1
NCT01133509,Drug,1
NCT01133600,Drug,1
NCT01133613,Drug,1
NCT01133626,Drug,1
NCT01133639,Drug,1
NCT01133665,Drug,1
NCT01133678,Drug,1
NCT01133756,Drug,1
NCT01133821,Drug,1
NCT01133847,Behavioral,1
NCT01133847,Drug,1
NCT01133873,Drug,1
NCT01133977,Drug,1
NCT01133990,Drug,1
NCT01134029,Behavioral,1
NCT01134042,Drug,1
NCT01134042,Other,1
NCT01134055,Biological,1
NCT01134055,Drug,1
NCT01134081,Biological,1
NCT01134081,Procedure,1
NCT01134120,Drug,1
NCT01134146,Radiation,1
NCT01134172,Behavioral,1
NCT01134198,Drug,1
NCT01134315,Drug,1
NCT01134328,Drug,1
NCT01134341,DietarySupplement,1
NCT01134341,Drug,1
NCT01134419,Other,1
NCT01134458,Behavioral,1
NCT01134510,Drug,1
NCT01134536,Drug,1
NCT01134562,Drug,1
NCT01134575,Drug,1
NCT01134614,Biological,1
NCT01134653,Other,1
NCT01134705,Drug,1
NCT01134731,Drug,1
NCT01134783,Behavioral,1
NCT01134874,Behavioral,1
NCT01134887,Behavioral,1
NCT01134887,Other,1
NCT01134900,Other,1
NCT01134978,Behavioral,1
NCT01135017,Drug,1
NCT01135030,Procedure,1
NCT01135069,Drug,1
NCT01135095,Radiation,1
NCT01135186,Drug,1
NCT01135264,Behavioral,1
NCT01135290,Drug,1
NCT01135329,Drug,1
NCT01135342,Behavioral,1
NCT01135381,Behavioral,1
NCT01135394,Drug,1
NCT01135420,Behavioral,1
NCT01135420,Other,1
NCT01135446,Drug,1
NCT01135459,Drug,1
NCT01135472,Drug,1
NCT01135524,Drug,1
NCT01135563,Drug,1
NCT01135654,Other,1
NCT01135680,Drug,1
NCT01135706,Other,1
NCT01135719,Procedure,1
NCT01135875,Other,1
NCT01135992,Drug,1
NCT01136057,Biological,1
NCT01136122,Device,1
NCT01136304,Drug,1
NCT01136356,Drug,1
NCT01136369,Device,1
NCT01136382,Drug,1
NCT01136655,Drug,1
NCT01136733,Drug,1
NCT01136746,Drug,1
NCT01136759,Drug,1
NCT01136759,Other,1
NCT01136772,Drug,1
NCT01136785,Device,1
NCT01136798,Drug,1
NCT01136811,Device,1
NCT01136824,Other,1
NCT01136876,Drug,1
NCT01136928,Drug,1
NCT01136941,Drug,1
NCT01136967,Drug,1
NCT01136980,Device,1
NCT01136980,Other,1
NCT01137006,Biological,1
NCT01137032,Drug,1
NCT01137110,Other,1
NCT01137149,Behavioral,1
NCT01137240,Procedure,1
NCT01137253,Drug,1
NCT01137318,Behavioral,1
NCT01137396,Behavioral,1
NCT01137396,Drug,1
NCT01137448,Behavioral,1
NCT01137474,Drug,1
NCT01137513,Device,1
NCT01137539,Device,1
NCT01137552,Drug,1
NCT01137578,Drug,1
NCT01137578,Procedure,1
NCT01137591,Drug,1
NCT01137604,Drug,1
NCT01137656,Drug,1
NCT01137669,Biological,1
NCT01137669,Other,1
NCT01137682,Drug,1
NCT01137695,Drug,1
NCT01137747,Drug,1
NCT01137760,DietarySupplement,1
NCT01137773,Drug,1
NCT01137786,Drug,1
NCT01137812,Drug,1
NCT01137877,Other,1
NCT01137890,Behavioral,1
NCT01137890,Drug,1
NCT01137955,Drug,1
NCT01137968,Drug,1
NCT01137981,Drug,1
NCT01138020,Behavioral,1
NCT01138072,Drug,1
NCT01138085,Drug,1
NCT01138137,Drug,1
NCT01138150,Drug,1
NCT01138163,Drug,1
NCT01138254,Device,1
NCT01138254,Other,1
NCT01138345,Genetic,1
NCT01138345,Other,1
NCT01138371,Procedure,1
NCT01138436,Drug,1
NCT01138436,Procedure,1
NCT01138475,Drug,1
NCT01138501,Drug,1
NCT01138527,Other,1
NCT01138553,Drug,1
NCT01138709,Device,1
NCT01138735,Drug,1
NCT01138761,Behavioral,1
NCT01138917,Device,1
NCT01138995,Device,1
NCT01139008,Drug,1
NCT01139047,Drug,1
NCT01139060,Behavioral,1
NCT01139125,Drug,1
NCT01139151,Drug,1
NCT01139164,Drug,1
NCT01139190,Drug,1
NCT01139216,Drug,1
NCT01139255,Behavioral,1
NCT01139294,Drug,1
NCT01139346,Drug,1
NCT01139411,Behavioral,1
NCT01139437,Biological,1
NCT01139437,Other,1
NCT01139450,Drug,1
NCT01139541,Behavioral,1
NCT01139580,Drug,1
NCT01139723,Drug,1
NCT01139762,Drug,1
NCT01139788,Drug,1
NCT01139801,Drug,1
NCT01139814,Device,1
NCT01139840,DietarySupplement,1
NCT01139879,Device,1
NCT01139957,Other,1
NCT01139957,Procedure,1
NCT01139970,Drug,1
NCT01139970,Other,1
NCT01139996,Drug,1
NCT01140022,Other,1
NCT01140035,Other,1
NCT01140087,Procedure,1
NCT01140178,Drug,1
NCT01140191,Drug,1
NCT01140217,Drug,1
NCT01140269,Other,1
NCT01140282,Behavioral,1
NCT01140282,Other,1
NCT01140282,Procedure,1
NCT01140295,Drug,1
NCT01140308,Drug,1
NCT01140334,Behavioral,1
NCT01140347,Biological,1
NCT01140347,Other,1
NCT01140360,Drug,1
NCT01140373,Biological,1
NCT01140373,Drug,1
NCT01140451,Drug,1
NCT01140464,Other,1
NCT01140477,Device,1
NCT01140503,Drug,1
NCT01140568,Drug,1
NCT01140594,Procedure,1
NCT01140607,Drug,1
NCT01140646,Drug,1
NCT01140646,Other,1
NCT01140646,Procedure,1
NCT01140672,Drug,1
NCT01140763,Device,1
NCT01140815,Device,1
NCT01140841,Drug,1
NCT01140854,Other,1
NCT01140854,Procedure,1
NCT01140880,Drug,1
NCT01141023,Drug,1
NCT01141049,Drug,1
NCT01141049,Other,1
NCT01141114,Other,1
NCT01141192,DietarySupplement,1
NCT01141218,Other,1
NCT01141244,Drug,1
NCT01141244,Other,1
NCT01141283,Drug,1
NCT01141296,Drug,1
NCT01141309,Drug,1
NCT01141348,Behavioral,1
NCT01141478,Drug,1
NCT01141478,Radiation,1
NCT01141491,Biological,1
NCT01141504,DietarySupplement,1
NCT01141530,Other,1
NCT01141595,Drug,1
NCT01141608,Other,1
NCT01141647,Behavioral,1
NCT01141660,Device,1
NCT01141712,Drug,1
NCT01141712,Procedure,1
NCT01141725,Drug,1
NCT01141738,Behavioral,1
NCT01141907,Behavioral,1
NCT01141907,Other,1
NCT01141920,Behavioral,1
NCT01141972,DietarySupplement,1
NCT01141972,Other,1
NCT01141985,Device,1
NCT01142037,DietarySupplement,1
NCT01142063,Drug,1
NCT01142128,Drug,1
NCT01142154,Drug,1
NCT01142193,Drug,1
NCT01142206,Behavioral,1
NCT01142232,Drug,1
NCT01142297,Device,1
NCT01142310,Drug,1
NCT01142323,Drug,1
NCT01142336,Drug,1
NCT01142349,Behavioral,1
NCT01142362,Biological,1
NCT01142388,Biological,1
NCT01142388,Drug,1
NCT01142388,Other,1
NCT01142401,Drug,1
NCT01142401,Other,1
NCT01142427,Other,1
NCT01142609,Behavioral,1
NCT01142661,Drug,1
NCT01142700,Drug,1
NCT01142726,Drug,1
NCT01142791,Device,1
NCT01142804,Behavioral,1
NCT01142882,Behavioral,1
NCT01142908,Behavioral,1
NCT01142947,Drug,1
NCT01142986,Behavioral,1
NCT01142999,Drug,1
NCT01143012,Other,1
NCT01143025,Drug,1
NCT01143038,Biological,1
NCT01143051,Drug,1
NCT01143064,Drug,1
NCT01143077,Drug,1
NCT01143090,Drug,1
NCT01143142,Behavioral,1
NCT01143181,Drug,1
NCT01143194,DietarySupplement,1
NCT01143207,Drug,1
NCT01143246,Drug,1
NCT01143259,Drug,1
NCT01143389,Device,1
NCT01143389,Drug,1
NCT01143402,Drug,1
NCT01143402,Other,1
NCT01143441,Biological,1
NCT01143545,Biological,1
NCT01143545,Drug,1
NCT01143558,Device,1
NCT01143597,Other,1
NCT01143636,Device,1
NCT01143649,Device,1
NCT01143649,Procedure,1
NCT01143688,Drug,1
NCT01143688,Procedure,1
NCT01143701,Other,1
NCT01143714,Drug,1
NCT01143714,Other,1
NCT01143727,Drug,1
NCT01143766,Drug,1
NCT01143766,Other,1
NCT01143779,Drug,1
NCT01143792,Behavioral,1
NCT01143831,DietarySupplement,1
NCT01143857,Drug,1
NCT01143870,Other,1
NCT01143883,Other,1
NCT01143896,Other,1
NCT01144026,Biological,1
NCT01144104,Behavioral,1
NCT01144143,Drug,1
NCT01144169,Drug,1
NCT01144182,Behavioral,1
NCT01144247,Drug,1
NCT01144260,Drug,1
NCT01144338,Drug,1
NCT01144351,Drug,1
NCT01144377,Drug,1
NCT01144442,Drug,1
NCT01144442,Other,1
NCT01144442,Procedure,1
NCT01144455,Drug,1
NCT01144494,Drug,1
NCT01144507,Other,1
NCT01144507,Procedure,1
NCT01144559,Procedure,1
NCT01144637,Biological,1
NCT01144637,Other,1
NCT01144689,Behavioral,1
NCT01144715,Device,1
NCT01144741,Other,1
NCT01144767,Behavioral,1
NCT01144884,Other,1
NCT01144897,Drug,1
NCT01144897,Radiation,1
NCT01144923,Other,1
NCT01144923,Procedure,1
NCT01144936,Drug,1
NCT01144949,Drug,1
NCT01145001,Behavioral,1
NCT01145001,Drug,1
NCT01145066,DietarySupplement,1
NCT01145066,Drug,1
NCT01145183,Drug,1
NCT01145209,Biological,1
NCT01145209,Drug,1
NCT01145222,Drug,1
NCT01145326,Drug,1
NCT01145365,Procedure,1
NCT01145391,Other,1
NCT01145417,Drug,1
NCT01145430,Drug,1
NCT01145430,Other,1
NCT01145443,Other,1
NCT01145482,Drug,1
NCT01145482,Other,1
NCT01145495,Biological,1
NCT01145495,Drug,1
NCT01145495,Other,1
NCT01145508,Biological,1
NCT01145508,Drug,1
NCT01145508,Other,1
NCT01145547,Device,1
NCT01145573,DietarySupplement,1
NCT01145625,Drug,1
NCT01145703,DietarySupplement,1
NCT01145703,Other,1
NCT01145729,Behavioral,1
NCT01145742,Behavioral,1
NCT01145755,Drug,1
NCT01145768,Drug,1
NCT01145807,Drug,1
NCT01145833,Other,1
NCT01145859,Drug,1
NCT01145872,Behavioral,1
NCT01145898,Drug,1
NCT01145963,Other,1
NCT01146002,Drug,1
NCT01146054,Device,1
NCT01146054,Drug,1
NCT01146184,Device,1
NCT01146210,Other,1
NCT01146223,Other,1
NCT01146314,Behavioral,1
NCT01146379,Other,1
NCT01146457,Drug,1
NCT01146509,Drug,1
NCT01146561,Biological,1
NCT01146561,Other,1
NCT01146574,Biological,1
NCT01146600,Drug,1
NCT01146613,Drug,1
NCT01146652,Drug,1
NCT01146704,DietarySupplement,1
NCT01146717,Behavioral,1
NCT01146782,Device,1
NCT01146795,Drug,1
NCT01146808,Drug,1
NCT01146834,Drug,1
NCT01146899,Other,1
NCT01146912,Other,1
NCT01146925,Drug,1
NCT01146990,Drug,1
NCT01147003,Drug,1
NCT01147016,Biological,1
NCT01147016,Drug,1
NCT01147016,Other,1
NCT01147016,Procedure,1
NCT01147042,Drug,1
NCT01147055,Drug,1
NCT01147068,Biological,1
NCT01147120,Behavioral,1
NCT01147120,Procedure,1
NCT01147172,Device,1
NCT01147250,Drug,1
NCT01147302,Biological,1
NCT01147328,Other,1
NCT01147341,Drug,1
NCT01147367,Behavioral,1
NCT01147380,Biological,1
NCT01147393,Biological,1
NCT01147393,Drug,1
NCT01147406,Drug,1
NCT01147445,Biological,1
NCT01147458,Drug,1
NCT01147471,Device,1
NCT01147471,Procedure,1
NCT01147497,Drug,1
NCT01147536,Biological,1
NCT01147588,Drug,1
NCT01147601,Drug,1
NCT01147614,Behavioral,1
NCT01147640,Drug,1
NCT01147653,Biological,1
NCT01147653,Other,1
NCT01147666,Drug,1
NCT01147666,Other,1
NCT01147692,Biological,1
NCT01147718,Biological,1
NCT01147731,Biological,1
NCT01147744,Drug,1
NCT01147809,Drug,1
NCT01147809,Other,1
NCT01147835,DietarySupplement,1
NCT01147848,Drug,1
NCT01147861,Drug,1
NCT01147861,Other,1
NCT01147874,Procedure,1
NCT01147900,Biological,1
NCT01147913,Behavioral,1
NCT01147939,Drug,1
NCT01147965,Biological,1
NCT01148017,Biological,1
NCT01148030,Drug,1
NCT01148056,Radiation,1
NCT01148108,Drug,1
NCT01148420,Drug,1
NCT01148498,Drug,1
NCT01148537,Drug,1
NCT01148563,Device,1
NCT01148745,Drug,1
NCT01148771,Drug,1
NCT01148784,Procedure,1
NCT01148810,Drug,1
NCT01148836,DietarySupplement,1
NCT01148849,Biological,1
NCT01148862,Device,1
NCT01148914,Other,1
NCT01148966,Drug,1
NCT01148966,Other,1
NCT01148966,Procedure,1
NCT01148979,Drug,1
NCT01148992,Drug,1
NCT01149044,Procedure,1
NCT01149083,Drug,1
NCT01149083,Other,1
NCT01149096,Biological,1
NCT01149096,Other,1
NCT01149096,Procedure,1
NCT01149317,Procedure,1
NCT01149356,Drug,1
NCT01149369,Drug,1
NCT01149395,Drug,1
NCT01149408,Drug,1
NCT01149421,Drug,1
NCT01149434,Drug,1
NCT01149473,Drug,1
NCT01149486,Drug,1
NCT01149499,Drug,1
NCT01149538,DietarySupplement,1
NCT01149538,Drug,1
NCT01149603,Device,1
NCT01149616,Drug,1
NCT01149629,Drug,1
NCT01149655,Drug,1
NCT01149668,Drug,1
NCT01149681,Drug,1
NCT01149720,Drug,1
NCT01149759,Drug,1
NCT01149772,Behavioral,1
NCT01149785,Drug,1
NCT01149811,Drug,1
NCT01149837,Device,1
NCT01149850,Biological,1
NCT01149850,Drug,1
NCT01149850,Genetic,1
NCT01149850,Other,1
NCT01149863,Drug,1
NCT01149876,Drug,1
NCT01149876,Other,1
NCT01150045,Drug,1
NCT01150045,Other,1
NCT01150097,Drug,1
NCT01150188,DietarySupplement,1
NCT01150214,Procedure,1
NCT01150266,Drug,1
NCT01150357,Drug,1
NCT01150409,Drug,1
NCT01150448,Drug,1
NCT01150461,Drug,1
NCT01150474,Drug,1
NCT01150487,Procedure,1
NCT01150526,DietarySupplement,1
NCT01150539,Other,1
NCT01150578,Drug,1
NCT01150604,Behavioral,1
NCT01150669,Other,1
NCT01150695,Biological,1
NCT01150695,Other,1
NCT01150747,Drug,1
NCT01150760,Drug,1
NCT01150812,Drug,1
NCT01150838,Drug,1
NCT01150851,Other,1
NCT01150890,Drug,1
NCT01150968,Behavioral,1
NCT01150981,Drug,1
NCT01150994,Behavioral,1
NCT01151020,Device,1
NCT01151046,Drug,1
NCT01151098,Drug,1
NCT01151137,Drug,1
NCT01151176,Drug,1
NCT01151215,Drug,1
NCT01151280,Device,1
NCT01151371,Device,1
NCT01151384,Drug,1
NCT01151410,Drug,1
NCT01151423,Biological,1
NCT01151488,Other,1
NCT01151579,Drug,1
NCT01151605,Drug,1
NCT01151670,Drug,1
NCT01151761,Drug,1
NCT01151761,Procedure,1
NCT01151787,Drug,1
NCT01151813,Drug,1
NCT01151995,Other,1
NCT01152021,Drug,1
NCT01152073,DietarySupplement,1
NCT01152112,Device,1
NCT01152190,Drug,1
NCT01152203,Drug,1
NCT01152281,Behavioral,1
NCT01152294,Behavioral,1
NCT01152307,Behavioral,1
NCT01152320,Behavioral,1
NCT01152333,Drug,1
NCT01152346,Drug,1
NCT01152359,Behavioral,1
NCT01152372,Procedure,1
NCT01152398,Biological,1
NCT01152541,Drug,1
NCT01152554,Drug,1
NCT01152580,DietarySupplement,1
NCT01152619,Drug,1
NCT01152671,Drug,1
NCT01152697,Behavioral,1
NCT01152697,Drug,1
NCT01152788,Drug,1
NCT01152879,DietarySupplement,1
NCT01152918,Behavioral,1
NCT01152957,Behavioral,1
NCT01153009,Drug,1
NCT01153035,Device,1
NCT01153100,Drug,1
NCT01153126,Behavioral,1
NCT01153191,Drug,1
NCT01153191,Procedure,1
NCT01153308,Other,1
NCT01153347,Drug,1
NCT01153373,Behavioral,1
NCT01153386,Drug,1
NCT01153425,Drug,1
NCT01153425,Other,1
NCT01153451,Other,1
NCT01153464,Behavioral,1
NCT01153477,Behavioral,1
NCT01153490,Behavioral,1
NCT01153503,Procedure,1
NCT01153542,Drug,1
NCT01153568,DietarySupplement,1
NCT01153568,Other,1
NCT01153581,Drug,1
NCT01153594,Behavioral,1
NCT01153646,Genetic,1
NCT01153659,Drug,1
NCT01153672,Drug,1
NCT01153672,Genetic,1
NCT01153672,Other,1
NCT01153672,Procedure,1
NCT01153672,Radiation,1
NCT01153763,Drug,1
NCT01153880,Drug,1
NCT01153906,Other,1
NCT01153919,Biological,1
NCT01153919,Drug,1
NCT01153919,Other,1
NCT01154010,Device,1
NCT01154062,Drug,1
NCT01154101,Drug,1
NCT01154114,Drug,1
NCT01154127,Drug,1
NCT01154140,Drug,1
NCT01154153,Drug,1
NCT01154192,Drug,1
NCT01154283,Device,1
NCT01154296,Behavioral,1
NCT01154309,Behavioral,1
NCT01154322,Device,1
NCT01154335,Drug,1
NCT01154348,Drug,1
NCT01154374,Drug,1
NCT01154374,Procedure,1
NCT01154387,Drug,1
NCT01154400,DietarySupplement,1
NCT01154426,Drug,1
NCT01154426,Other,1
NCT01154452,Drug,1
NCT01154452,Other,1
NCT01154621,Drug,1
NCT01154699,Device,1
NCT01154699,Other,1
NCT01154816,Drug,1
NCT01154816,Other,1
NCT01154868,Procedure,1
NCT01154920,Drug,1
NCT01154920,Other,1
NCT01154920,Radiation,1
NCT01154933,Drug,1
NCT01154985,Drug,1
NCT01155011,Behavioral,1
NCT01155024,Device,1
NCT01155050,Behavioral,1
NCT01155050,Device,1
NCT01155076,DietarySupplement,1
NCT01155141,Drug,1
NCT01155154,Drug,1
NCT01155167,Drug,1
NCT01155167,Other,1
NCT01155180,Drug,1
NCT01155258,Drug,1
NCT01155284,Drug,1
NCT01155336,Drug,1
NCT01155349,Behavioral,1
NCT01155349,Other,1
NCT01155362,Biological,1
NCT01155362,Drug,1
NCT01155375,Drug,1
NCT01155388,Drug,1
NCT01155414,Other,1
NCT01155453,Drug,1
NCT01155518,Drug,1
NCT01155544,Behavioral,1
NCT01155583,Drug,1
NCT01155583,Other,1
NCT01155609,DietarySupplement,1
NCT01155609,Procedure,1
NCT01155661,Drug,1
NCT01155713,Drug,1
NCT01155752,Drug,1
NCT01155778,Biological,1
NCT01155791,Drug,1
NCT01155817,Drug,1
NCT01155869,Drug,1
NCT01155882,Procedure,1
NCT01156051,Drug,1
NCT01156116,Device,1
NCT01156116,Drug,1
NCT01156129,Device,1
NCT01156129,DietarySupplement,1
NCT01156129,Drug,1
NCT01156142,Drug,1
NCT01156142,Other,1
NCT01156155,Other,1
NCT01156155,Procedure,1
NCT01156155,Radiation,1
NCT01156311,Drug,1
NCT01156324,Behavioral,1
NCT01156376,Device,1
NCT01156402,Behavioral,1
NCT01156415,Drug,1
NCT01156441,Procedure,1
NCT01156454,Procedure,1
NCT01156480,Drug,1
NCT01156493,Other,1
NCT01156571,Drug,1
NCT01156584,Biological,1
NCT01156584,Drug,1
NCT01156597,Drug,1
NCT01156610,Behavioral,1
NCT01156649,Device,1
NCT01156675,Device,1
NCT01156701,Drug,1
NCT01156701,Other,1
NCT01156714,Behavioral,1
NCT01156740,Drug,1
NCT01156753,Drug,1
NCT01156792,Drug,1
NCT01156844,Drug,1
NCT01156870,Drug,1
NCT01156974,Behavioral,1
NCT01156987,Device,1
NCT01157065,Drug,1
NCT01157078,Drug,1
NCT01157091,Drug,1
NCT01157091,Other,1
NCT01157117,Biological,1
NCT01157117,Drug,1
NCT01157130,Other,1
NCT01157143,Drug,1
NCT01157169,Drug,1
NCT01157195,Behavioral,1
NCT01157208,Other,1
NCT01157234,Drug,1
NCT01157351,Drug,1
NCT01157364,Drug,1
NCT01157377,Drug,1
NCT01157416,Behavioral,1
NCT01157416,Drug,1
NCT01157429,Behavioral,1
NCT01157429,Drug,1
NCT01157533,Drug,1
NCT01157676,Device,1
NCT01157676,Procedure,1
NCT01157767,Other,1
NCT01157780,Drug,1
NCT01157845,Device,1
NCT01157871,Drug,1
NCT01157897,Biological,1
NCT01157897,Other,1
NCT01157949,Drug,1
NCT01157975,Drug,1
NCT01158001,Behavioral,1
NCT01158092,Device,1
NCT01158092,Other,1
NCT01158105,Drug,1
NCT01158118,Drug,1
NCT01158131,Behavioral,1
NCT01158157,Biological,1
NCT01158183,Drug,1
NCT01158222,Drug,1
NCT01158261,Biological,1
NCT01158274,Drug,1
NCT01158274,Other,1
NCT01158378,Device,1
NCT01158391,Device,1
NCT01158404,Drug,1
NCT01158417,Drug,1
NCT01158443,Behavioral,1
NCT01158482,Procedure,1
NCT01158508,Procedure,1
NCT01158521,Drug,1
NCT01158521,Procedure,1
NCT01158534,Biological,1
NCT01158534,Drug,1
NCT01158534,Other,1
NCT01158638,Behavioral,1
NCT01158651,Drug,1
NCT01158703,Drug,1
NCT01158729,Drug,1
NCT01158729,Other,1
NCT01158742,Other,1
NCT01158781,Behavioral,1
NCT01158820,Drug,1
NCT01158885,Drug,1
NCT01158950,Drug,1
NCT01158950,Other,1
NCT01158976,DietarySupplement,1
NCT01158976,Other,1
NCT01158989,Device,1
NCT01159002,Device,1
NCT01159028,Drug,1
NCT01159041,Behavioral,1
NCT01159054,Drug,1
NCT01159067,Drug,1
NCT01159093,Behavioral,1
NCT01159093,Other,1
NCT01159119,Drug,1
NCT01159262,Drug,1
NCT01159301,Drug,1
NCT01159301,Other,1
NCT01159314,Procedure,1
NCT01159405,Radiation,1
NCT01159431,Device,1
NCT01159535,Behavioral,1
NCT01159561,Biological,1
NCT01159574,Drug,1
NCT01159600,Drug,1
NCT01159626,Drug,1
NCT01159652,Drug,1
NCT01159821,Drug,1
NCT01159860,Procedure,1
NCT01159912,Drug,1
NCT01159964,Biological,1
NCT01159977,Behavioral,1
NCT01159990,Biological,1
NCT01160211,Drug,1
NCT01160289,Drug,1
NCT01160302,Drug,1
NCT01160328,Drug,1
NCT01160354,Drug,1
NCT01160367,Other,1
NCT01160380,Drug,1
NCT01160445,Drug,1
NCT01160458,Drug,1
NCT01160484,Drug,1
NCT01160588,Drug,1
NCT01160601,Drug,1
NCT01160614,Drug,1
NCT01160640,Drug,1
NCT01160653,Device,1
NCT01160653,Other,1
NCT01160744,Biological,1
NCT01160744,Drug,1
NCT01160757,Device,1
NCT01160822,Biological,1
NCT01160822,Drug,1
NCT01160848,Drug,1
NCT01161043,Device,1
NCT01161082,Drug,1
NCT01161095,Device,1
NCT01161121,Drug,1
NCT01161186,Drug,1
NCT01161199,Procedure,1
NCT01161225,Behavioral,1
NCT01161238,Other,1
NCT01161394,Drug,1
NCT01161407,DietarySupplement,1
NCT01161420,Device,1
NCT01161433,Behavioral,1
NCT01161446,Behavioral,1
NCT01161446,Device,1
NCT01161472,Drug,1
NCT01161485,Behavioral,1
NCT01161498,Biological,1
NCT01161498,Drug,1
NCT01161498,Radiation,1
NCT01161511,Biological,1
NCT01161524,Drug,1
NCT01161537,Drug,1
NCT01161550,Drug,1
NCT01161563,Drug,1
NCT01161576,Biological,1
NCT01161602,Drug,1
NCT01161602,Other,1
NCT01161615,Drug,1
NCT01161628,Drug,1
NCT01161641,Drug,1
NCT01161706,Other,1
NCT01161719,Behavioral,1
NCT01161771,Procedure,1
NCT01161810,Other,1
NCT01161836,Drug,1
NCT01161862,Device,1
NCT01161966,Drug,1
NCT01161979,Drug,1
NCT01162018,Other,1
NCT01162018,Procedure,1
NCT01162096,Device,1
NCT01162109,DietarySupplement,1
NCT01162122,Biological,1
NCT01162135,Drug,1
NCT01162200,Radiation,1
NCT01162213,DietarySupplement,1
NCT01162226,Behavioral,1
NCT01162239,Behavioral,1
NCT01162239,Drug,1
NCT01162252,Behavioral,1
NCT01162278,Radiation,1
NCT01162304,Drug,1
NCT01162317,Other,1
NCT01162382,Device,1
NCT01162395,Drug,1
NCT01162473,DietarySupplement,1
NCT01162473,Drug,1
NCT01162473,Other,1
NCT01162486,Drug,1
NCT01162499,Drug,1
NCT01162499,Other,1
NCT01162512,Behavioral,1
NCT01162551,Drug,1
NCT01162564,Device,1
NCT01162577,Behavioral,1
NCT01162642,DietarySupplement,1
NCT01162642,Other,1
NCT01162681,Drug,1
NCT01162681,Other,1
NCT01162707,Device,1
NCT01162733,Drug,1
NCT01162759,Behavioral,1
NCT01162785,Drug,1
NCT01162798,Other,1
NCT01162837,Device,1
NCT01162850,DietarySupplement,1
NCT01162863,Drug,1
NCT01162863,Other,1
NCT01162889,Drug,1
NCT01162915,Biological,1
NCT01163032,Drug,1
NCT01163071,Drug,1
NCT01163084,Drug,1
NCT01163084,Other,1
NCT01163097,Drug,1
NCT01163149,Drug,1
NCT01163162,Drug,1
NCT01163201,Biological,1
NCT01163201,Drug,1
NCT01163201,Radiation,1
NCT01163214,Drug,1
NCT01163227,Drug,1
NCT01163253,Drug,1
NCT01163266,Drug,1
NCT01163331,Other,1
NCT01163357,Drug,1
NCT01163357,Other,1
NCT01163357,Procedure,1
NCT01163357,Radiation,1
NCT01163448,Radiation,1
NCT01163461,Behavioral,1
NCT01163474,Other,1
NCT01163487,Device,1
NCT01163487,Drug,1
NCT01163526,Procedure,1
NCT01163552,Procedure,1
NCT01163617,Device,1
NCT01163630,Drug,1
NCT01163643,Drug,1
NCT01163656,Device,1
NCT01163682,Other,1
NCT01163721,Drug,1
NCT01163747,Biological,1
NCT01163747,Drug,1
NCT01163786,Drug,1
NCT01163799,Drug,1
NCT01163851,Biological,1
NCT01163864,Behavioral,1
NCT01163890,Behavioral,1
NCT01163955,Other,1
NCT01163968,Behavioral,1
NCT01164033,Drug,1
NCT01164046,Drug,1
NCT01164085,Drug,1
NCT01164098,Drug,1
NCT01164124,DietarySupplement,1
NCT01164124,Other,1
NCT01164163,Drug,1
NCT01164163,Other,1
NCT01164215,Drug,1
NCT01164228,Drug,1
NCT01164306,Behavioral,1
NCT01164475,Drug,1
NCT01164488,Drug,1
NCT01164501,Drug,1
NCT01164514,Biological,1
NCT01164514,Drug,1
NCT01164553,Biological,1
NCT01164566,Other,1
NCT01164566,Procedure,1
NCT01164579,Drug,1
NCT01164644,Drug,1
NCT01164683,Behavioral,1
NCT01164683,Other,1
NCT01164722,Device,1
NCT01164722,Other,1
NCT01164735,Other,1
NCT01164904,Drug,1
NCT01164917,Drug,1
NCT01164930,Behavioral,1
NCT01164956,Drug,1
NCT01164956,Other,1
NCT01165047,Drug,1
NCT01165112,Biological,1
NCT01165112,Drug,1
NCT01165112,Other,1
NCT01165138,Drug,1
NCT01165151,Behavioral,1
NCT01165177,Biological,1
NCT01165203,Biological,1
NCT01165229,Biological,1
NCT01165242,Biological,1
NCT01165268,Drug,1
NCT01165307,Device,1
NCT01165307,Drug,1
NCT01165359,Drug,1
NCT01165437,Device,1
NCT01165463,Behavioral,1
NCT01165476,Drug,1
NCT01165541,Drug,1
NCT01165554,Drug,1
NCT01165580,Drug,1
NCT01165632,Drug,1
NCT01165632,Procedure,1
NCT01165632,Radiation,1
NCT01165645,Drug,1
NCT01165645,Genetic,1
NCT01165645,Other,1
NCT01165658,Radiation,1
NCT01165684,Drug,1
NCT01165697,Other,1
NCT01165710,Other,1
NCT01165762,Drug,1
NCT01165775,Device,1
NCT01165788,Procedure,1
NCT01165840,Drug,1
NCT01165853,Other,1
NCT01165931,Drug,1
NCT01165944,Drug,1
NCT01165983,Drug,1
NCT01165996,Drug,1
NCT01165996,Genetic,1
NCT01165996,Other,1
